    0.984545917057714326E+00    0.126318074096127742E+01    0.231261783586289482E+02    0.121391726214712298E+04   -0.166808986973514521E+02
    0.990183385089145718E+00    0.547090178132820348E+00    0.529037261155230354E+01    0.241268152258594228E+03   -0.151694394801118655E+02
    0.974378895759582475E+00    0.105686169862747192E+01    0.858530580997467041E+01    0.746918618679046631E+02   -0.136374238311913789E+02
    0.100806256245889769E+01    0.164506628223808016E+01    0.234139872573616756E+02    0.748414217289369162E+03   -0.133519164932203527E+02
    0.996638487355904767E+00    0.116961720193543695E+01    0.213746261643450737E+02    0.649904435090711104E+03   -0.131255322293181091E+02
    0.989375958902638630E+00    0.650433738336212652E+00    0.118035974447335885E+02    0.244282054172433845E+03   -0.130578459502446567E+02
    0.102246254940503367E+01    0.949333043171659341E+00    0.106904148641335723E+02    0.444069119018745369E+02   -0.122204904103840022E+02
    0.997881734404660770E+00    0.733714430301547704E+00    0.169765556920503684E+02    0.707287405688920444E+03   -0.120598640652525759E+02
    0.979189872190018851E+00    0.675653315764551676E+00    0.144401367674509995E+02    0.701167298801609832E+03   -0.120522309946347495E+02
    0.100716785107866924E+01    0.110948480812775108E+01    0.206032842103809664E+02    0.930038504212677935E+03   -0.116978042818744097E+02
    0.100888481775232508E+01    0.648974594887316014E+00    0.123930404767549760E+02    0.308554647787251270E+03   -0.115685940487970811E+02
    0.100876590179012182E+01    0.121986736417938002E+01    0.187832592899510331E+02    0.303583226928987187E+03   -0.115248316024557642E+02
    0.102776793130251387E+01    0.733551204949589586E+00    0.146422625792372667E+02    0.746116979006828160E+03   -0.114870886425648280E+02
    0.100044730309370888E+01    0.657334051561067279E+00    0.165358101789078944E+02    0.865979297344715405E+03   -0.114344107388492340E+02
    0.991894718735335412E+00    0.105510331579331318E+01    0.140026433925044422E+02    0.120895911239636916E+03   -0.113186701500333271E+02
    0.101928358409901976E+01    0.951961285299421700E+00    0.151078983294250619E+02    0.485088345133724260E+03   -0.108863255428603072E+02
    0.996586915024973319E+00    0.851034369740527374E+00    0.174903138138918841E+02    0.799312048620773112E+03   -0.108359637781738147E+02
    0.103037315634982196E+01    0.511726400163556194E+00    0.123094918254744137E+02    0.853125663525473101E+03   -0.107673784350149404E+02
    0.102787759647614396E+01    0.912436881387531207E+00    0.116896857703739130E+02    0.105723584703881897E+03   -0.107636854986104460E+02
    0.995362874290654398E+00    0.106073781735647610E+01    0.164258660040023265E+02    0.348948886222832925E+03   -0.106914549729197574E+02
    0.102863441574435543E+01    0.113316054544673683E+01    0.158706495923929207E+02    0.299777314109956023E+03   -0.106810132201630292E+02
