    0.990079243887775684E+00    0.505095217229621918E+00    0.549708446404719719E+01    0.185430629975366173E+03   -0.131116421815954958E+02
    0.101627932869866888E+01    0.124676288250517775E+01    0.230746685171107480E+02    0.101760130716308208E+04   -0.129827641016279802E+02
    0.988857228878877947E+00    0.108742782067678823E+01    0.135166793307243651E+02    0.206466276638927638E+03   -0.127790953540571532E+02
    0.984843955375646729E+00    0.994874079028667979E+00    0.151942141516192368E+02    0.222944925241176634E+03   -0.126236610072764979E+02
    0.103383120652139082E+01    0.174069168789389939E+01    0.181054682456312719E+02    0.651503699474644691E+02   -0.125879229612950994E+02
    0.992744552001262770E+00    0.438695226322043386E+00    0.134345106324377728E+02    0.974730111506565663E+03   -0.122564530689364801E+02
    0.103089553529157807E+01    0.154959506883067544E+01    0.200334293942112076E+02    0.225832840734426327E+03   -0.122061514398559883E+02
    0.104062846809833109E+01    0.141856089765200855E+01    0.160703903563878576E+02    0.972844619002905802E+02   -0.120975832474524196E+02
    0.100227040723615390E+01    0.902193129002987426E+00    0.186606234947455434E+02    0.954612131537114010E+03   -0.117696297933540706E+02
    0.996225308366254558E+00    0.107768419834582563E+01    0.165598584950305074E+02    0.239919787817229007E+03   -0.115512010493642201E+02
    0.103255113142486321E+01    0.479542132910153462E+00    0.953947339637092817E+01    0.685606371361514448E+03   -0.114366708239400658E+02
    0.101917171728557143E+01    0.907221336288069224E+00    0.159000951206349690E+02    0.595518490772279165E+03   -0.113295712089286766E+02
    0.978096256619075954E+00    0.402260303285809695E+00    0.119572446112345041E+02    0.106570098842866082E+04   -0.113254587599815633E+02
    0.980063038309564205E+00    0.934512525389260440E+00    0.338038605879219567E+01   -0.874337278687596609E+01   -0.113002328017354792E+02
    0.101512617940095717E+01    0.144360857923868968E+01    0.186664813232508102E+02    0.225822059308932694E+03   -0.111005046143289494E+02
    0.102413795924596096E+01    0.782066074954346768E+00    0.119080245281904791E+02    0.444762093812631292E+03   -0.108177531806481522E+02
