    0.908390363861499295E+00    0.151602880379754845E+01    0.162147924371929767E-02   -0.630711655593125275E+01
    0.833173649128420846E+00    0.303450239555448320E+01    0.441321803946801339E+02   -0.617743892756133750E+01
    0.108976714611053471E+01    0.328150212764739990E+01    0.445782333612442017E+02   -0.602552603884582005E+01
    0.115340104103088370E+01    0.343745887279510498E+01    0.426670342683792114E+02   -0.590725507688533202E+01
    0.901598787307739236E+00    0.282705724239349365E+01    0.337280124425888062E+02   -0.584454565848064167E+01
    0.100625240802764893E+01    0.211662292480468750E+01    0.631646215915679932E+01   -0.570337748226934771E+01
    0.843894839286804199E+00    0.186440289020538330E+01    0.123754084110260010E+02   -0.564677258918603631E+01
    0.984368089921875633E+00    0.269800385720457880E+01    0.171793475643506106E+02   -0.528663961083737721E+01
    0.952865934371948220E+00    0.282962441444396973E+01    0.372304379940032959E+02   -0.496894757438808021E+01
    0.104955725669860844E+01    0.300904810428619385E+01    0.338240742683410645E+02   -0.495128166610527565E+01
    0.878391528129577659E+00    0.261992096900939941E+01    0.315875887870788574E+02   -0.481300104157261277E+01
    0.114704365730285640E+01    0.147829830646514893E+01    0.402745902538299561E+01   -0.476705377292476395E+01
    0.803486971678426976E+00    0.285038825807419727E+01    0.442064883535020954E+02   -0.472072337634516437E+01
    0.882826452393241645E+00    0.280898480780497328E+01    0.456491201646062308E+02   -0.466950724345599877E+01
    0.824244455270655041E+00    0.247095213070363906E+01    0.290410294268384206E+02   -0.459609057577149649E+01
    0.115109810829162607E+01    0.321601629257202148E+01    0.388694047927856445E+02   -0.456761614791252057E+01
    0.846888232231140181E+00    0.248207151889801025E+01    0.291952401399612427E+02   -0.451197910177214112E+01
    0.102649102210998544E+01    0.207221508026123047E+01    0.686777532100677490E+01   -0.444683616438172979E+01
    0.105968248844146729E+01    0.296155452728271484E+01    0.492490887641906738E+02   -0.444179114357087279E+01
    0.107206397056579594E+01    0.290425956249237061E+01    0.244950771331787109E+02   -0.441487614271930529E+01
    0.115095870494842534E+01    0.315563857555389404E+01    0.318712502717971802E+02   -0.440325631033568587E+01
    0.849109590771140677E+00    0.263355584862550618E+01    0.372998903927991066E+02   -0.432042727441507690E+01
    0.929219167881107366E+00    0.273325872714831242E+01    0.424372466990826993E+02   -0.427852490140094144E+01
    0.108280088901519767E+01    0.296669781208038330E+01    0.478959262371063232E+02   -0.423354258628540858E+01
    0.119536850452423105E+01    0.208616077899932861E+01    0.145697206258773804E+02   -0.422946976335643576E+01
    0.100626665165937834E+01    0.277198213891474676E+01    0.327919529797998734E+02   -0.416039690793337869E+01
    0.901870657811969956E+00    0.236640724796419777E+01    0.211171705008696904E+02   -0.409430210610461831E+01
    0.880511848312825807E+00    0.261633057020533588E+01    0.386226077463747117E+02   -0.405624711436191365E+01
    0.102079333183962073E+01    0.208931925126042062E+01    0.743937100765128800E+01   -0.402615422051199801E+01
    0.886124563217163153E+00    0.266708433628082275E+01    0.442588716745376587E+02   -0.397361783854537531E+01
    0.969880485534667991E+00    0.272383451461791992E+01    0.431345075368881226E+02   -0.397296256725364261E+01
