# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
3.264568658590685	0.008377333411122567	0.11438873629315888	3.0403708552190434	3.488766461962326	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.15/tpcf_void_mock_nowt_R-scaled0.7-50	500
3.9739502432400684	0.009916862438278606	0.13212333057913603	3.7149932737874822	4.232907212692655	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.15/tpcf_void_mock_nowt_R-scaled0.75-50	500
4.57738722866943	0.011119489744507938	0.14749322173160978	4.288305826111694	4.866468631227166	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.15/tpcf_void_mock_nowt_R-scaled0.8-50	500
4.835667191225812	0.012318531668738864	0.16231485300242068	4.517535925185154	5.15379845726647	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.15/tpcf_void_mock_nowt_R-scaled0.87-50	500
4.581982897042171	0.01116957531203333	0.14854259379966972	4.290844763024656	4.873121031059687	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.15/tpcf_void_mock_nowt_R-scaled0.93-50	500
3.4480153913906695	0.008176487031536617	0.11313712591230188	3.226270699288184	3.6697600834931547	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.15/tpcf_void_mock_nowt_R-scaled1.0-50	500
2.1850489258105035	0.005902447859563953	0.08932358398849838	2.009977918223008	2.360119933397999	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.15/tpcf_void_mock_nowt_R-scaled1.07-50	500
1.2950439507001617	0.0032724036804736567	0.061948115536341664	1.1736278753388059	1.4164600260615174	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.15/tpcf_void_mock_nowt_R-scaled1.13-50	500
0.7397950938810874	0.002001881632139102	0.05126757560665599	0.6393124921173574	0.8402776956448175	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.15/tpcf_void_mock_nowt_R-scaled1.18-50	500
0.6407552334671476	0.0016954993623633507	0.04928732307618235	0.5441538553434402	0.737356611590855	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.15/tpcf_void_mock_nowt_R-scaled1.19-50	500
0.25509488694071664	0.0006095306210442963	0.04600199679865974	0.16493262999841668	0.3452571438830166	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.15/tpcf_void_mock_nowt_R-scaled1.25-50	487
0.06860266752986409	9.045870871120243e-05	0.052794957421541944	-0.034873547581683775	0.17207888264141197	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.15/tpcf_void_mock_nowt_R-scaled1.33-50	360
