# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
2.773246669582134	0.007137626184102963	0.09842996958978696	2.5803274741867788	2.9661658649774894	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled0.7-50	500
3.4806225728964644	0.009224543990131728	0.12242592749422061	3.24067216423388	3.720572981559049	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled0.75-50	500
4.148278096846843	0.01089132476500776	0.14287859795978786	3.8682411906840803	4.4283150030096055	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled0.8-50	502
4.4181848758288425	0.011578867743722299	0.1505015003070304	4.123207355607819	4.713162396049866	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled0.87-50	501
3.530658675072431	0.009526891716182817	0.12998467421746657	3.2758933950640245	3.7854239550808377	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled0.93-50	501
2.2138657168669873	0.005265239312768344	0.08157477751713743	2.0539820908865303	2.3737493428474443	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.0-50	501
0.8880224116434534	0.002019989900625685	0.05230446809512243	0.7855075379464891	0.9905372853404177	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.07-50	501
0.17326970964376404	0.0005454898885232096	0.04545870529520043	0.08417228448135093	0.2623671348061771	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.13-50	501
-0.05742842842133686	0.00027523340237334964	0.04490867604930412	-0.1454478160713495	0.03059095922867576	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.18-50	488
-0.09466958973857527	0.00023021975456399835	0.044781826132055044	-0.18244035611933782	-0.006898823357812722	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.19-50	482
-0.16673587108965834	-0.0004940360860666848	0.05230396702400231	-0.2692497627052735	-0.06422197947404316	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.25-50	371
-0.22289005351044333	-0.0014372546345814419	0.06498801769931287	-0.35026422762774817	-0.09551587939313849	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon_nods/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.33-50	253
