4.000000e+00 1.856043e+00
1.200000e+01 2.936531e-01
2.000000e+01 1.055205e-01
2.800000e+01 5.021386e-02
3.600000e+01 2.534888e-02
4.400000e+01 1.252432e-02
5.200000e+01 5.850774e-03
6.000000e+01 5.285306e-03
6.800000e+01 4.590844e-03
7.600000e+01 3.687041e-03
8.400000e+01 2.716262e-03
9.200000e+01 1.199570e-03
1.000000e+02 1.641674e-03
1.080000e+02 7.427138e-04
1.160000e+02 -4.973943e-04
1.240000e+02 -6.417874e-04
1.320000e+02 -7.659901e-04
1.400000e+02 -1.175219e-03
1.480000e+02 -1.333495e-03
1.560000e+02 -2.162209e-03
1.640000e+02 -2.101781e-03
1.720000e+02 -1.957862e-03
1.800000e+02 -1.980699e-03
1.880000e+02 -1.251587e-03
1.960000e+02 -7.830338e-04
