     2881595 CATALPTCICz0.638G960S1106086967_zspace.parabola.sigma0.0.dat
     2879755 CATALPTCICz0.638G960S1125987812_zspace.parabola.sigma0.0.dat
     2881192 CATALPTCICz0.638G960S1127858495_zspace.parabola.sigma0.0.dat
     2881105 CATALPTCICz0.638G960S1133045298_zspace.parabola.sigma0.0.dat
     2881055 CATALPTCICz0.638G960S1137451315_zspace.parabola.sigma0.0.dat
     2879051 CATALPTCICz0.638G960S1141072742_zspace.parabola.sigma0.0.dat
     2881530 CATALPTCICz0.638G960S114138117_zspace.parabola.sigma0.0.dat
     2881096 CATALPTCICz0.638G960S114530336_zspace.parabola.sigma0.0.dat
     2880808 CATALPTCICz0.638G960S1146279901_zspace.parabola.sigma0.0.dat
     2881166 CATALPTCICz0.638G960S1158360484_zspace.parabola.sigma0.0.dat
     2881001 CATALPTCICz0.638G960S1170957577_zspace.parabola.sigma0.0.dat
     2880162 CATALPTCICz0.638G960S1171454456_zspace.parabola.sigma0.0.dat
     2876181 CATALPTCICz0.638G960S1171565480_zspace.parabola.sigma0.0.dat
     2881292 CATALPTCICz0.638G960S1172037969_zspace.parabola.sigma0.0.dat
     2881356 CATALPTCICz0.638G960S1174369739_zspace.parabola.sigma0.0.dat
     2880809 CATALPTCICz0.638G960S1181199745_zspace.parabola.sigma0.0.dat
     2879930 CATALPTCICz0.638G960S1185626690_zspace.parabola.sigma0.0.dat
     2880533 CATALPTCICz0.638G960S1186219234_zspace.parabola.sigma0.0.dat
     2880917 CATALPTCICz0.638G960S119474585_zspace.parabola.sigma0.0.dat
     2881176 CATALPTCICz0.638G960S1195299096_zspace.parabola.sigma0.0.dat
     2878632 CATALPTCICz0.638G960S1199976579_zspace.parabola.sigma0.0.dat
     2881264 CATALPTCICz0.638G960S12038904_zspace.parabola.sigma0.0.dat
     2880784 CATALPTCICz0.638G960S1204015223_zspace.parabola.sigma0.0.dat
     2878814 CATALPTCICz0.638G960S1207029981_zspace.parabola.sigma0.0.dat
     2879188 CATALPTCICz0.638G960S120803028_zspace.parabola.sigma0.0.dat
     2880239 CATALPTCICz0.638G960S1217214358_zspace.parabola.sigma0.0.dat
     2879607 CATALPTCICz0.638G960S1220375783_zspace.parabola.sigma0.0.dat
     2880941 CATALPTCICz0.638G960S1227150384_zspace.parabola.sigma0.0.dat
     2880114 CATALPTCICz0.638G960S1230019393_zspace.parabola.sigma0.0.dat
     2881208 CATALPTCICz0.638G960S1234010326_zspace.parabola.sigma0.0.dat
     2880782 CATALPTCICz0.638G960S1234469845_zspace.parabola.sigma0.0.dat
     2877239 CATALPTCICz0.638G960S1239671138_zspace.parabola.sigma0.0.dat
     2880572 CATALPTCICz0.638G960S1239847718_zspace.parabola.sigma0.0.dat
     2880902 CATALPTCICz0.638G960S1244453196_zspace.parabola.sigma0.0.dat
     2878030 CATALPTCICz0.638G960S1248755586_zspace.parabola.sigma0.0.dat
     2878111 CATALPTCICz0.638G960S1256484261_zspace.parabola.sigma0.0.dat
     2879491 CATALPTCICz0.638G960S1258770686_zspace.parabola.sigma0.0.dat
     2881377 CATALPTCICz0.638G960S1258809628_zspace.parabola.sigma0.0.dat
     2881211 CATALPTCICz0.638G960S1259830409_zspace.parabola.sigma0.0.dat
     2880802 CATALPTCICz0.638G960S1263047563_zspace.parabola.sigma0.0.dat
     2880933 CATALPTCICz0.638G960S1268113228_zspace.parabola.sigma0.0.dat
     2881299 CATALPTCICz0.638G960S1270858461_zspace.parabola.sigma0.0.dat
     2880996 CATALPTCICz0.638G960S1280289475_zspace.parabola.sigma0.0.dat
     2875962 CATALPTCICz0.638G960S1281268081_zspace.parabola.sigma0.0.dat
     2879304 CATALPTCICz0.638G960S128282312_zspace.parabola.sigma0.0.dat
     2881172 CATALPTCICz0.638G960S1288612254_zspace.parabola.sigma0.0.dat
     2879971 CATALPTCICz0.638G960S1289209941_zspace.parabola.sigma0.0.dat
     2880682 CATALPTCICz0.638G960S129085296_zspace.parabola.sigma0.0.dat
     2881312 CATALPTCICz0.638G960S1297059670_zspace.parabola.sigma0.0.dat
     2879876 CATALPTCICz0.638G960S1298116322_zspace.parabola.sigma0.0.dat
     2881196 CATALPTCICz0.638G960S1307519435_zspace.parabola.sigma0.0.dat
     2880151 CATALPTCICz0.638G960S1309204403_zspace.parabola.sigma0.0.dat
     2881323 CATALPTCICz0.638G960S1314091411_zspace.parabola.sigma0.0.dat
     2879450 CATALPTCICz0.638G960S131638539_zspace.parabola.sigma0.0.dat
     2881064 CATALPTCICz0.638G960S1319224709_zspace.parabola.sigma0.0.dat
     2880784 CATALPTCICz0.638G960S1322514347_zspace.parabola.sigma0.0.dat
     2879897 CATALPTCICz0.638G960S1322583197_zspace.parabola.sigma0.0.dat
     2881154 CATALPTCICz0.638G960S1322632840_zspace.parabola.sigma0.0.dat
     2881155 CATALPTCICz0.638G960S1324434178_zspace.parabola.sigma0.0.dat
     2881289 CATALPTCICz0.638G960S1326884166_zspace.parabola.sigma0.0.dat
     2879309 CATALPTCICz0.638G960S1333819401_zspace.parabola.sigma0.0.dat
     2881228 CATALPTCICz0.638G960S1351095374_zspace.parabola.sigma0.0.dat
     2878660 CATALPTCICz0.638G960S135251945_zspace.parabola.sigma0.0.dat
     2879169 CATALPTCICz0.638G960S1354772842_zspace.parabola.sigma0.0.dat
     2880753 CATALPTCICz0.638G960S1366706407_zspace.parabola.sigma0.0.dat
     2880693 CATALPTCICz0.638G960S1371964287_zspace.parabola.sigma0.0.dat
     2877058 CATALPTCICz0.638G960S1382842514_zspace.parabola.sigma0.0.dat
     2878722 CATALPTCICz0.638G960S1383769323_zspace.parabola.sigma0.0.dat
     2881028 CATALPTCICz0.638G960S1388004398_zspace.parabola.sigma0.0.dat
     2880117 CATALPTCICz0.638G960S1394568690_zspace.parabola.sigma0.0.dat
     2877958 CATALPTCICz0.638G960S1395978271_zspace.parabola.sigma0.0.dat
     2881197 CATALPTCICz0.638G960S139648886_zspace.parabola.sigma0.0.dat
     2880744 CATALPTCICz0.638G960S1399725380_zspace.parabola.sigma0.0.dat
     2876743 CATALPTCICz0.638G960S1402382235_zspace.parabola.sigma0.0.dat
     2879478 CATALPTCICz0.638G960S1409783393_zspace.parabola.sigma0.0.dat
     2880681 CATALPTCICz0.638G960S1409803201_zspace.parabola.sigma0.0.dat
     2881577 CATALPTCICz0.638G960S1412768225_zspace.parabola.sigma0.0.dat
     2880596 CATALPTCICz0.638G960S1415001107_zspace.parabola.sigma0.0.dat
     2879867 CATALPTCICz0.638G960S1419734074_zspace.parabola.sigma0.0.dat
     2880810 CATALPTCICz0.638G960S1428348139_zspace.parabola.sigma0.0.dat
     2880512 CATALPTCICz0.638G960S1431773317_zspace.parabola.sigma0.0.dat
     2880977 CATALPTCICz0.638G960S1440768444_zspace.parabola.sigma0.0.dat
     2880548 CATALPTCICz0.638G960S1448773697_zspace.parabola.sigma0.0.dat
     2881000 CATALPTCICz0.638G960S1450112253_zspace.parabola.sigma0.0.dat
     2880410 CATALPTCICz0.638G960S1453713702_zspace.parabola.sigma0.0.dat
     2880323 CATALPTCICz0.638G960S1456002624_zspace.parabola.sigma0.0.dat
     2880550 CATALPTCICz0.638G960S1456666474_zspace.parabola.sigma0.0.dat
     2879961 CATALPTCICz0.638G960S1458854362_zspace.parabola.sigma0.0.dat
     2881588 CATALPTCICz0.638G960S1460458991_zspace.parabola.sigma0.0.dat
     2880959 CATALPTCICz0.638G960S1461404473_zspace.parabola.sigma0.0.dat
     2880499 CATALPTCICz0.638G960S1464148224_zspace.parabola.sigma0.0.dat
     2880196 CATALPTCICz0.638G960S1464730320_zspace.parabola.sigma0.0.dat
     2880270 CATALPTCICz0.638G960S1465045993_zspace.parabola.sigma0.0.dat
     2881316 CATALPTCICz0.638G960S1465720003_zspace.parabola.sigma0.0.dat
     2880376 CATALPTCICz0.638G960S1475223854_zspace.parabola.sigma0.0.dat
     2880806 CATALPTCICz0.638G960S1477629105_zspace.parabola.sigma0.0.dat
     2880667 CATALPTCICz0.638G960S1478198992_zspace.parabola.sigma0.0.dat
     2880419 CATALPTCICz0.638G960S1483355713_zspace.parabola.sigma0.0.dat
     2879896 CATALPTCICz0.638G960S1484324254_zspace.parabola.sigma0.0.dat
     2881045 CATALPTCICz0.638G960S1491462483_zspace.parabola.sigma0.0.dat
     2878305 CATALPTCICz0.638G960S1493091666_zspace.parabola.sigma0.0.dat
     2880172 CATALPTCICz0.638G960S1493867854_zspace.parabola.sigma0.0.dat
     2876801 CATALPTCICz0.638G960S1497004141_zspace.parabola.sigma0.0.dat
     2879336 CATALPTCICz0.638G960S1500256497_zspace.parabola.sigma0.0.dat
     2881090 CATALPTCICz0.638G960S1503770694_zspace.parabola.sigma0.0.dat
     2881346 CATALPTCICz0.638G960S1520182503_zspace.parabola.sigma0.0.dat
     2880941 CATALPTCICz0.638G960S1524490253_zspace.parabola.sigma0.0.dat
     2881182 CATALPTCICz0.638G960S1530445319_zspace.parabola.sigma0.0.dat
     2880361 CATALPTCICz0.638G960S1534617702_zspace.parabola.sigma0.0.dat
     2881133 CATALPTCICz0.638G960S153701285_zspace.parabola.sigma0.0.dat
     2880929 CATALPTCICz0.638G960S1539764651_zspace.parabola.sigma0.0.dat
     2881344 CATALPTCICz0.638G960S1541229556_zspace.parabola.sigma0.0.dat
     2881253 CATALPTCICz0.638G960S1547631430_zspace.parabola.sigma0.0.dat
     2880981 CATALPTCICz0.638G960S154946453_zspace.parabola.sigma0.0.dat
     2880863 CATALPTCICz0.638G960S1550262552_zspace.parabola.sigma0.0.dat
     2880968 CATALPTCICz0.638G960S15506434_zspace.parabola.sigma0.0.dat
     2880903 CATALPTCICz0.638G960S1555553448_zspace.parabola.sigma0.0.dat
     2881602 CATALPTCICz0.638G960S1558327320_zspace.parabola.sigma0.0.dat
     2880224 CATALPTCICz0.638G960S1560492804_zspace.parabola.sigma0.0.dat
     2880840 CATALPTCICz0.638G960S1565417923_zspace.parabola.sigma0.0.dat
     2880692 CATALPTCICz0.638G960S1565862370_zspace.parabola.sigma0.0.dat
     2879455 CATALPTCICz0.638G960S1568076568_zspace.parabola.sigma0.0.dat
     2879777 CATALPTCICz0.638G960S1569188286_zspace.parabola.sigma0.0.dat
     2881245 CATALPTCICz0.638G960S1577805580_zspace.parabola.sigma0.0.dat
     2879842 CATALPTCICz0.638G960S1579594552_zspace.parabola.sigma0.0.dat
     2881388 CATALPTCICz0.638G960S1586223277_zspace.parabola.sigma0.0.dat
     2880451 CATALPTCICz0.638G960S1594480644_zspace.parabola.sigma0.0.dat
     2881246 CATALPTCICz0.638G960S1601254869_zspace.parabola.sigma0.0.dat
     2877605 CATALPTCICz0.638G960S1602453706_zspace.parabola.sigma0.0.dat
     2878800 CATALPTCICz0.638G960S1606030092_zspace.parabola.sigma0.0.dat
     2880267 CATALPTCICz0.638G960S1612241734_zspace.parabola.sigma0.0.dat
     2880317 CATALPTCICz0.638G960S1618016355_zspace.parabola.sigma0.0.dat
     2880877 CATALPTCICz0.638G960S1618325649_zspace.parabola.sigma0.0.dat
     2881226 CATALPTCICz0.638G960S162548710_zspace.parabola.sigma0.0.dat
     2879864 CATALPTCICz0.638G960S1626267889_zspace.parabola.sigma0.0.dat
     2879407 CATALPTCICz0.638G960S1626900649_zspace.parabola.sigma0.0.dat
     2878001 CATALPTCICz0.638G960S1638675616_zspace.parabola.sigma0.0.dat
     2880963 CATALPTCICz0.638G960S1644127019_zspace.parabola.sigma0.0.dat
     2879198 CATALPTCICz0.638G960S1644659903_zspace.parabola.sigma0.0.dat
     2880448 CATALPTCICz0.638G960S1656249224_zspace.parabola.sigma0.0.dat
     2877715 CATALPTCICz0.638G960S1658015962_zspace.parabola.sigma0.0.dat
     2880970 CATALPTCICz0.638G960S1658333848_zspace.parabola.sigma0.0.dat
     2881153 CATALPTCICz0.638G960S1664538145_zspace.parabola.sigma0.0.dat
     2880986 CATALPTCICz0.638G960S1672261505_zspace.parabola.sigma0.0.dat
     2879933 CATALPTCICz0.638G960S167373079_zspace.parabola.sigma0.0.dat
     2880216 CATALPTCICz0.638G960S1675546508_zspace.parabola.sigma0.0.dat
     2879038 CATALPTCICz0.638G960S1679333461_zspace.parabola.sigma0.0.dat
     2880994 CATALPTCICz0.638G960S1685847119_zspace.parabola.sigma0.0.dat
     2880458 CATALPTCICz0.638G960S1695327302_zspace.parabola.sigma0.0.dat
     2879300 CATALPTCICz0.638G960S1697695752_zspace.parabola.sigma0.0.dat
     2876328 CATALPTCICz0.638G960S1701633369_zspace.parabola.sigma0.0.dat
     2880678 CATALPTCICz0.638G960S1702508998_zspace.parabola.sigma0.0.dat
     2880935 CATALPTCICz0.638G960S1704728487_zspace.parabola.sigma0.0.dat
     2881335 CATALPTCICz0.638G960S1711891480_zspace.parabola.sigma0.0.dat
     2879967 CATALPTCICz0.638G960S1713934780_zspace.parabola.sigma0.0.dat
     2881352 CATALPTCICz0.638G960S1715693657_zspace.parabola.sigma0.0.dat
     2881611 CATALPTCICz0.638G960S171707647_zspace.parabola.sigma0.0.dat
     2880889 CATALPTCICz0.638G960S1723267773_zspace.parabola.sigma0.0.dat
     2881365 CATALPTCICz0.638G960S1725903597_zspace.parabola.sigma0.0.dat
     2877993 CATALPTCICz0.638G960S1727189069_zspace.parabola.sigma0.0.dat
     2878688 CATALPTCICz0.638G960S1737359640_zspace.parabola.sigma0.0.dat
     2880960 CATALPTCICz0.638G960S1740263594_zspace.parabola.sigma0.0.dat
     2878997 CATALPTCICz0.638G960S174282346_zspace.parabola.sigma0.0.dat
     2880271 CATALPTCICz0.638G960S1743301054_zspace.parabola.sigma0.0.dat
     2879526 CATALPTCICz0.638G960S1743787751_zspace.parabola.sigma0.0.dat
     2881444 CATALPTCICz0.638G960S1744549135_zspace.parabola.sigma0.0.dat
     2881329 CATALPTCICz0.638G960S1744581821_zspace.parabola.sigma0.0.dat
     2879327 CATALPTCICz0.638G960S1749262205_zspace.parabola.sigma0.0.dat
     2880960 CATALPTCICz0.638G960S1756130434_zspace.parabola.sigma0.0.dat
     2881129 CATALPTCICz0.638G960S1760383790_zspace.parabola.sigma0.0.dat
     2880820 CATALPTCICz0.638G960S1770366598_zspace.parabola.sigma0.0.dat
     2879557 CATALPTCICz0.638G960S1770670323_zspace.parabola.sigma0.0.dat
     2880078 CATALPTCICz0.638G960S1771711424_zspace.parabola.sigma0.0.dat
     2880887 CATALPTCICz0.638G960S1772675197_zspace.parabola.sigma0.0.dat
     2881190 CATALPTCICz0.638G960S1782425948_zspace.parabola.sigma0.0.dat
     2880106 CATALPTCICz0.638G960S1785443117_zspace.parabola.sigma0.0.dat
     2879527 CATALPTCICz0.638G960S1788807700_zspace.parabola.sigma0.0.dat
     2880787 CATALPTCICz0.638G960S1790390939_zspace.parabola.sigma0.0.dat
     2881078 CATALPTCICz0.638G960S1791254840_zspace.parabola.sigma0.0.dat
     2880469 CATALPTCICz0.638G960S1800222736_zspace.parabola.sigma0.0.dat
     2880222 CATALPTCICz0.638G960S1802824187_zspace.parabola.sigma0.0.dat
     2880732 CATALPTCICz0.638G960S1809776849_zspace.parabola.sigma0.0.dat
     2878746 CATALPTCICz0.638G960S1810085583_zspace.parabola.sigma0.0.dat
     2880733 CATALPTCICz0.638G960S1812604238_zspace.parabola.sigma0.0.dat
     2880772 CATALPTCICz0.638G960S1813530111_zspace.parabola.sigma0.0.dat
     2881095 CATALPTCICz0.638G960S1816293269_zspace.parabola.sigma0.0.dat
     2881117 CATALPTCICz0.638G960S1820743566_zspace.parabola.sigma0.0.dat
     2879972 CATALPTCICz0.638G960S1828307802_zspace.parabola.sigma0.0.dat
     2880673 CATALPTCICz0.638G960S1838873437_zspace.parabola.sigma0.0.dat
     2879745 CATALPTCICz0.638G960S1839143529_zspace.parabola.sigma0.0.dat
     2881082 CATALPTCICz0.638G960S1842441646_zspace.parabola.sigma0.0.dat
     2878525 CATALPTCICz0.638G960S1843354749_zspace.parabola.sigma0.0.dat
     2881215 CATALPTCICz0.638G960S1848596005_zspace.parabola.sigma0.0.dat
     2880472 CATALPTCICz0.638G960S1852228798_zspace.parabola.sigma0.0.dat
     2880868 CATALPTCICz0.638G960S1866048529_zspace.parabola.sigma0.0.dat
     2881553 CATALPTCICz0.638G960S1866235956_zspace.parabola.sigma0.0.dat
     2881253 CATALPTCICz0.638G960S1866291603_zspace.parabola.sigma0.0.dat
     2881414 CATALPTCICz0.638G960S1868385901_zspace.parabola.sigma0.0.dat
     2880224 CATALPTCICz0.638G960S1871764010_zspace.parabola.sigma0.0.dat
     2881207 CATALPTCICz0.638G960S1876527057_zspace.parabola.sigma0.0.dat
     2880976 CATALPTCICz0.638G960S1878009263_zspace.parabola.sigma0.0.dat
     2878008 CATALPTCICz0.638G960S1879972977_zspace.parabola.sigma0.0.dat
     2877581 CATALPTCICz0.638G960S1885563258_zspace.parabola.sigma0.0.dat
     2880146 CATALPTCICz0.638G960S1886319023_zspace.parabola.sigma0.0.dat
     2881268 CATALPTCICz0.638G960S1888203641_zspace.parabola.sigma0.0.dat
     2879944 CATALPTCICz0.638G960S1897253935_zspace.parabola.sigma0.0.dat
     2879816 CATALPTCICz0.638G960S1927411616_zspace.parabola.sigma0.0.dat
     2879107 CATALPTCICz0.638G960S1928615245_zspace.parabola.sigma0.0.dat
     2881565 CATALPTCICz0.638G960S1932672395_zspace.parabola.sigma0.0.dat
     2880473 CATALPTCICz0.638G960S1936779850_zspace.parabola.sigma0.0.dat
     2881128 CATALPTCICz0.638G960S1941846360_zspace.parabola.sigma0.0.dat
     2881121 CATALPTCICz0.638G960S1942615915_zspace.parabola.sigma0.0.dat
     2881188 CATALPTCICz0.638G960S1942922759_zspace.parabola.sigma0.0.dat
     2876737 CATALPTCICz0.638G960S1947502558_zspace.parabola.sigma0.0.dat
     2880749 CATALPTCICz0.638G960S1957637951_zspace.parabola.sigma0.0.dat
     2880922 CATALPTCICz0.638G960S1958434590_zspace.parabola.sigma0.0.dat
     2880867 CATALPTCICz0.638G960S196817175_zspace.parabola.sigma0.0.dat
     2881514 CATALPTCICz0.638G960S1973023524_zspace.parabola.sigma0.0.dat
     2880588 CATALPTCICz0.638G960S1974510045_zspace.parabola.sigma0.0.dat
     2880700 CATALPTCICz0.638G960S1977078531_zspace.parabola.sigma0.0.dat
     2880865 CATALPTCICz0.638G960S1977497246_zspace.parabola.sigma0.0.dat
     2878725 CATALPTCICz0.638G960S198021412_zspace.parabola.sigma0.0.dat
     2878857 CATALPTCICz0.638G960S1982107903_zspace.parabola.sigma0.0.dat
     2877383 CATALPTCICz0.638G960S1984142514_zspace.parabola.sigma0.0.dat
     2880407 CATALPTCICz0.638G960S1992528790_zspace.parabola.sigma0.0.dat
     2880456 CATALPTCICz0.638G960S1999698595_zspace.parabola.sigma0.0.dat
     2881036 CATALPTCICz0.638G960S2004999320_zspace.parabola.sigma0.0.dat
     2881903 CATALPTCICz0.638G960S2005020971_zspace.parabola.sigma0.0.dat
     2879387 CATALPTCICz0.638G960S2006305047_zspace.parabola.sigma0.0.dat
     2879853 CATALPTCICz0.638G960S2007956662_zspace.parabola.sigma0.0.dat
     2880888 CATALPTCICz0.638G960S2008417666_zspace.parabola.sigma0.0.dat
     2881069 CATALPTCICz0.638G960S2012047352_zspace.parabola.sigma0.0.dat
     2880927 CATALPTCICz0.638G960S2018638540_zspace.parabola.sigma0.0.dat
     2881054 CATALPTCICz0.638G960S2022666833_zspace.parabola.sigma0.0.dat
     2879016 CATALPTCICz0.638G960S2025663482_zspace.parabola.sigma0.0.dat
     2880803 CATALPTCICz0.638G960S2029111473_zspace.parabola.sigma0.0.dat
     2881207 CATALPTCICz0.638G960S203115444_zspace.parabola.sigma0.0.dat
     2879522 CATALPTCICz0.638G960S2038140029_zspace.parabola.sigma0.0.dat
     2881280 CATALPTCICz0.638G960S2040572509_zspace.parabola.sigma0.0.dat
     2881006 CATALPTCICz0.638G960S2043261601_zspace.parabola.sigma0.0.dat
     2880946 CATALPTCICz0.638G960S2043501765_zspace.parabola.sigma0.0.dat
     2879554 CATALPTCICz0.638G960S2046505490_zspace.parabola.sigma0.0.dat
     2881294 CATALPTCICz0.638G960S205000556_zspace.parabola.sigma0.0.dat
     2880165 CATALPTCICz0.638G960S2057798525_zspace.parabola.sigma0.0.dat
     2880649 CATALPTCICz0.638G960S2058241144_zspace.parabola.sigma0.0.dat
     2880367 CATALPTCICz0.638G960S2059589356_zspace.parabola.sigma0.0.dat
     2880892 CATALPTCICz0.638G960S2061966896_zspace.parabola.sigma0.0.dat
     2881569 CATALPTCICz0.638G960S2066051570_zspace.parabola.sigma0.0.dat
     2878671 CATALPTCICz0.638G960S2072767419_zspace.parabola.sigma0.0.dat
     2879957 CATALPTCICz0.638G960S2073007256_zspace.parabola.sigma0.0.dat
     2880128 CATALPTCICz0.638G960S2073181707_zspace.parabola.sigma0.0.dat
     2880897 CATALPTCICz0.638G960S2075331049_zspace.parabola.sigma0.0.dat
     2881071 CATALPTCICz0.638G960S2076269382_zspace.parabola.sigma0.0.dat
     2880855 CATALPTCICz0.638G960S2076406554_zspace.parabola.sigma0.0.dat
     2878326 CATALPTCICz0.638G960S2078493117_zspace.parabola.sigma0.0.dat
     2881072 CATALPTCICz0.638G960S2080767391_zspace.parabola.sigma0.0.dat
     2880009 CATALPTCICz0.638G960S2085155739_zspace.parabola.sigma0.0.dat
     2881042 CATALPTCICz0.638G960S2085350725_zspace.parabola.sigma0.0.dat
     2880871 CATALPTCICz0.638G960S2090208869_zspace.parabola.sigma0.0.dat
     2879510 CATALPTCICz0.638G960S2094794961_zspace.parabola.sigma0.0.dat
     2881482 CATALPTCICz0.638G960S2102161325_zspace.parabola.sigma0.0.dat
     2881005 CATALPTCICz0.638G960S2102329975_zspace.parabola.sigma0.0.dat
     2880982 CATALPTCICz0.638G960S2105841094_zspace.parabola.sigma0.0.dat
     2881084 CATALPTCICz0.638G960S2111416299_zspace.parabola.sigma0.0.dat
     2880821 CATALPTCICz0.638G960S2112032858_zspace.parabola.sigma0.0.dat
     2881332 CATALPTCICz0.638G960S2115857497_zspace.parabola.sigma0.0.dat
     2880927 CATALPTCICz0.638G960S2116713610_zspace.parabola.sigma0.0.dat
     2881029 CATALPTCICz0.638G960S2119737480_zspace.parabola.sigma0.0.dat
     2880899 CATALPTCICz0.638G960S2126501065_zspace.parabola.sigma0.0.dat
     2881236 CATALPTCICz0.638G960S2134213239_zspace.parabola.sigma0.0.dat
     2880555 CATALPTCICz0.638G960S2135743082_zspace.parabola.sigma0.0.dat
     2881414 CATALPTCICz0.638G960S2141171720_zspace.parabola.sigma0.0.dat
     2880818 CATALPTCICz0.638G960S2142385713_zspace.parabola.sigma0.0.dat
     2878901 CATALPTCICz0.638G960S2145237069_zspace.parabola.sigma0.0.dat
     2880121 CATALPTCICz0.638G960S216299789_zspace.parabola.sigma0.0.dat
     2881083 CATALPTCICz0.638G960S218944817_zspace.parabola.sigma0.0.dat
     2878872 CATALPTCICz0.638G960S220034993_zspace.parabola.sigma0.0.dat
     2880823 CATALPTCICz0.638G960S231824037_zspace.parabola.sigma0.0.dat
     2878184 CATALPTCICz0.638G960S237524283_zspace.parabola.sigma0.0.dat
     2881570 CATALPTCICz0.638G960S241248101_zspace.parabola.sigma0.0.dat
     2880466 CATALPTCICz0.638G960S246409002_zspace.parabola.sigma0.0.dat
     2880619 CATALPTCICz0.638G960S246613418_zspace.parabola.sigma0.0.dat
     2879221 CATALPTCICz0.638G960S246847567_zspace.parabola.sigma0.0.dat
     2880950 CATALPTCICz0.638G960S254190428_zspace.parabola.sigma0.0.dat
     2880941 CATALPTCICz0.638G960S257253385_zspace.parabola.sigma0.0.dat
     2880258 CATALPTCICz0.638G960S261201481_zspace.parabola.sigma0.0.dat
     2878490 CATALPTCICz0.638G960S262811362_zspace.parabola.sigma0.0.dat
     2881764 CATALPTCICz0.638G960S264186893_zspace.parabola.sigma0.0.dat
     2881585 CATALPTCICz0.638G960S268880201_zspace.parabola.sigma0.0.dat
     2881168 CATALPTCICz0.638G960S272565369_zspace.parabola.sigma0.0.dat
     2879376 CATALPTCICz0.638G960S274740355_zspace.parabola.sigma0.0.dat
     2879992 CATALPTCICz0.638G960S276290543_zspace.parabola.sigma0.0.dat
     2881436 CATALPTCICz0.638G960S277839001_zspace.parabola.sigma0.0.dat
     2881303 CATALPTCICz0.638G960S280373319_zspace.parabola.sigma0.0.dat
     2880574 CATALPTCICz0.638G960S280931189_zspace.parabola.sigma0.0.dat
     2880985 CATALPTCICz0.638G960S281865714_zspace.parabola.sigma0.0.dat
     2880951 CATALPTCICz0.638G960S285883522_zspace.parabola.sigma0.0.dat
     2880846 CATALPTCICz0.638G960S286533918_zspace.parabola.sigma0.0.dat
     2879760 CATALPTCICz0.638G960S289937724_zspace.parabola.sigma0.0.dat
     2880735 CATALPTCICz0.638G960S290410571_zspace.parabola.sigma0.0.dat
     2880986 CATALPTCICz0.638G960S291988354_zspace.parabola.sigma0.0.dat
     2881516 CATALPTCICz0.638G960S298829905_zspace.parabola.sigma0.0.dat
     2881535 CATALPTCICz0.638G960S303311051_zspace.parabola.sigma0.0.dat
     2879053 CATALPTCICz0.638G960S306572308_zspace.parabola.sigma0.0.dat
     2881589 CATALPTCICz0.638G960S322041233_zspace.parabola.sigma0.0.dat
     2880818 CATALPTCICz0.638G960S328966262_zspace.parabola.sigma0.0.dat
     2878823 CATALPTCICz0.638G960S329096440_zspace.parabola.sigma0.0.dat
     2881212 CATALPTCICz0.638G960S329427831_zspace.parabola.sigma0.0.dat
