# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
8.474165572998256	0.021024211547681304	0.27033027699856393	7.944327966150334	9.004003179846178	box5/redshift/nosyst/tpcf_gal_mock	500
8.254242478891191	0.021073237769453357	0.26891021836213386	7.727188135826608	8.781296821955776	box5/redshift/smooth/parabola_0.8/tpcf_gal_mock_nowt	500
8.273430149913052	0.020832253624391228	0.2667043814160695	7.750699167818522	8.796161132007581	box5/redshift/smooth/parabola_0.8/tpcf_gal_mock	500
