4.024976970179024	box1/redshift/nosyst/tpcf_void_mock_nowt_R-11.8-50
6.289495168332722	box1/redshift/nosyst/tpcf_void_mock_nowt_R-13.6-50
7.133535802969341	box1/redshift/nosyst/tpcf_void_mock_nowt_R-14.6-50
7.693694943825933	box1/redshift/nosyst/tpcf_void_mock_nowt_R-15.4-50
7.893452573479345	box1/redshift/nosyst/tpcf_void_mock_nowt_R-16-50
7.938764841156957	box1/redshift/nosyst/tpcf_void_mock_nowt_R-17-50
7.648657791669234	box1/redshift/nosyst/tpcf_void_mock_nowt_R-18.1-50
