    0.108171491622924809E+01    0.336904823780059814E+01    0.399383425712585449E+02   -0.689914628116034745E+01
    0.815848803319775939E+00    0.287449733853202094E+01    0.362601554269250030E+02   -0.614391376289263480E+01
    0.829629592418939743E+00    0.299777699113480711E+01    0.439210545318687551E+02   -0.600763362301378390E+01
    0.826527530437976998E+00    0.212594640937776180E+01    0.179597067956511580E+02   -0.559521772077656454E+01
    0.108750654213068376E+01    0.297602221868782468E+01    0.209697146384081066E+02   -0.535896035251020919E+01
    0.930340822692464986E+00    0.288534588965998440E+01    0.425498637455115585E+02   -0.527712407615393264E+01
    0.886096962431149660E+00    0.133011572929810584E+01    0.126227824763893715E+01   -0.510212083722165932E+01
    0.952865934371948220E+00    0.282962441444396973E+01    0.372304379940032959E+02   -0.503376986986499286E+01
    0.842631554603576749E+00    0.193024158477783203E+01    0.151248246431350708E+02   -0.487972627409737836E+01
    0.110883488167933586E+01    0.157735058208766632E+01    0.231181425913699634E+01   -0.486564735886708100E+01
    0.909273899589924772E+00    0.165463471154246289E+01    0.564614933773954331E+01   -0.477068334062226906E+01
    0.109571980333339791E+01    0.306908069120267024E+01    0.492741895336879878E+02   -0.470501826960508307E+01
    0.114704365730285640E+01    0.147829830646514893E+01    0.402745902538299561E+01   -0.460681036824248036E+01
    0.817103730015333651E+00    0.281045903750278114E+01    0.458984760473665574E+02   -0.455503259573696795E+01
    0.113666594028472900E+01    0.303633391857147217E+01    0.252170383930206299E+02   -0.453784621067791871E+01
    0.979079747200012229E+00    0.273804843425750732E+01    0.292900830507278442E+02   -0.452208779884094714E+01
    0.114235422554692589E+01    0.286358386768126261E+01    0.214289516868919243E+02   -0.442996614395065968E+01
    0.101713752532743751E+01    0.286987845327440727E+01    0.450053654760537754E+02   -0.440008140183428775E+01
    0.115095870494842534E+01    0.315563857555389404E+01    0.318712502717971802E+02   -0.436412054517433834E+01
    0.848485697789806537E+00    0.269431692799527767E+01    0.420146756023457328E+02   -0.432642485915133790E+01
    0.107206397056579594E+01    0.290425956249237061E+01    0.244950771331787109E+02   -0.431998468721215367E+01
    0.110340230418249474E+01    0.300632260110665772E+01    0.491574372709574021E+02   -0.429031379275170544E+01
    0.871918149426826217E+00    0.119789364991995595E+01    0.277510601448258587E+01   -0.428633986907533515E+01
