   0.801321840286254972E+000   0.990876376628875732E+001   0.113373696804046631E+001  -0.165062088821375546E+005  -0.690775511231546968E+001    1
   0.849496316909790106E+000   0.973855257034301758E+001   0.404283404350280762E+000  -0.141976841538501449E+005  -0.690875511231548245E+001    1
   0.905614972114562988E+000   0.997422039508819580E+001   0.184826552867889404E+001  -0.133942785677091069E+005  -0.690975511231547301E+001    1
   0.823980617523193404E+000   0.931877315044403076E+001   0.804325938224792480E+000  -0.122854988101880608E+005  -0.691075511231547601E+001    1
   0.103063678741455078E+001   0.991738617420196533E+001   0.117804408073425293E+001  -0.118904636370424196E+005  -0.691175511231546658E+001    1
   0.983708906173706099E+000   0.999053418636322021E+001   0.327173471450805664E+001  -0.109848396733547252E+005  -0.691275511231547579E+001    1
   0.962581443786621138E+000   0.944865524768829346E+001   0.173837840557098389E+001  -0.999447982281401892E+004  -0.691375511231547435E+001    1
   0.830299854278564453E+000   0.885935068130493164E+001   0.522929430007934570E+000  -0.998637270240490579E+004  -0.691475511231548357E+001    1
   0.101326448917388912E+001   0.937166154384613037E+001   0.563442707061767578E-001  -0.983009133873162864E+004  -0.691575511231552209E+001    1
   0.828998923301696777E+000   0.916990280151367188E+001   0.349176824092864990E+001  -0.960227914818561476E+004  -0.691675511231554463E+001    1
   0.896000480651855447E+000   0.892694115638732910E+001   0.134527683258056641E+001  -0.896243509254341188E+004  -0.691775511231549967E+001    1
   0.869456863403320401E+000   0.888298809528350830E+001   0.264960229396820068E+001  -0.851963890740914394E+004  -0.691875511231549378E+001    1
   0.923480248451232888E+000   0.905568897724151611E+001   0.317960679531097412E+001  -0.794869738238048922E+004  -0.691975511231551454E+001    1
   0.878335142135620139E+000   0.966118574142456055E+001   0.668362677097320557E+001  -0.741270578490321623E+004  -0.692075511231548113E+001    1
   0.879198575019836448E+000   0.918561756610870361E+001   0.540990233421325684E+001  -0.713021541141554644E+004  -0.692175511231547080E+001    1
   0.916573143005371072E+000   0.931171655654907227E+001   0.535952746868133545E+001  -0.710828435034416088E+004  -0.692275511231549334E+001    1
   0.970573806762695335E+000   0.969145357608795166E+001   0.625461041927337646E+001  -0.694791552039523049E+004  -0.692375511231548746E+001    1
   0.118248369693756095E+001   0.905601024627685547E+001   0.124509930610656738E+001  -0.691822929443384692E+004  -0.692475511231548957E+001    1
   0.101699154376983647E+001   0.896703958511352539E+001   0.369185507297515869E+001  -0.663211635822533754E+004  -0.692575511231552365E+001    1
   0.115350844860076895E+001   0.879552483558654785E+001   0.574120879173278809E+000  -0.639665659911920375E+004  -0.692675511231553909E+001    1
   0.110766572952270503E+001   0.902365803718566895E+001   0.351538658142089844E+001  -0.628274447107016204E+004  -0.692775511231552343E+001    1
   0.835046267509460538E+000   0.781958997249603271E+001   0.639185309410095215E+000  -0.600934240212668738E+004  -0.692875511231550334E+001    1
   0.109896228313446054E+001   0.925527751445770264E+001   0.515592992305755615E+001  -0.585661345069859453E+004  -0.692975511231548769E+001    1
   0.983629775047302202E+000   0.860549509525299072E+001   0.352537333965301514E+001  -0.584133086668894066E+004  -0.693075511231546315E+001    1
   0.114762094020843497E+001   0.892112076282501221E+001   0.343229472637176514E+001  -0.573803683532083687E+004  -0.693175511231550789E+001    1
   0.950630879402160622E+000   0.862485229969024658E+001   0.413168966770172119E+001  -0.570588244319549813E+004  -0.693275511231550912E+001    1
   0.880911231040954590E+000   0.785749197006225586E+001   0.342726707458496094E-003  -0.570514469989926874E+004  -0.693375511231550057E+001    1
   0.118504207134246808E+001   0.868077099323272705E+001   0.186664462089538574E+001  -0.563104961254349837E+004  -0.693475511231554709E+001    1
