    0.991772898208939324E+00    0.400698901677715713E+00    0.103227433419309840E+02    0.136524242286304298E+04   -0.120081600484862516E+02
    0.101720813335359628E+01    0.557166036476410609E+00    0.125722288373863851E+02    0.743891900505376498E+03   -0.119972514298619348E+02
    0.985941089172622354E+00    0.574633165515050504E+00    0.629561402309071916E+01    0.202610507152885702E+03   -0.118993540375831675E+02
    0.100827963823236000E+01    0.873842388012235571E+00    0.132077189854917485E+02    0.502948931619990617E+03   -0.116152596981841612E+02
    0.102262911710189197E+01    0.792565741305343519E+00    0.131151954911566992E+02    0.407075713899031143E+03   -0.112556460602432775E+02
    0.977891303276558266E+00    0.517311108361476646E+00    0.111209666628759862E+02    0.728832549415466701E+03   -0.112042203315862032E+02
    0.979801056711397944E+00    0.410733668274676111E+00    0.875333269103945000E+01    0.729789639971836777E+03   -0.109176808543693262E+02
    0.101097737962708534E+01    0.678061367591338282E+00    0.145454667116289116E+02    0.839388656018845040E+03   -0.109009026980287356E+02
    0.102713836838680006E+01    0.923608697434106451E+00    0.713413252146858667E+01    0.574011072701400735E+02   -0.106218285012164770E+02
    0.828556961647437529E+00    0.169513027021764717E+01    0.974706230197049450E+01   -0.119870348309673204E+03   -0.104044735382503752E+02
    0.982820130861774777E+00    0.969603503978936132E+00    0.102316834269944454E+02    0.172991015770169042E+03   -0.103037293301910253E+02
    0.101368515363215095E+01    0.624161972611541938E+00    0.137593241944783067E+02    0.964034883887024762E+03   -0.101476542610064548E+02
    0.994012798357376659E+00    0.535131606622553102E+00    0.656222602466296578E+01    0.409613908339574209E+03   -0.991207563537619407E+01
    0.981027180630273166E+00    0.434752040981787657E+00    0.982530026635189557E+01    0.806409545657021908E+03   -0.987966972120939957E+01
    0.101061303353564247E+01    0.943951996323964648E+00    0.128684692943568439E+02    0.212543979934055415E+03   -0.983978927784648150E+01
    0.979864948914073386E+00    0.470633401863202461E+00    0.108374069400869928E+02    0.897731236266921314E+03   -0.979008522628434186E+01
    0.997290037647346805E+00    0.866439525937154675E+00    0.136164531950494130E+02    0.372046881897394996E+03   -0.972330719327707982E+01
    0.101909199895355163E+01    0.520732716132413564E+00    0.111062035612543077E+02    0.105464970162641930E+04   -0.969684239130051751E+01
    0.101624377502847896E+01    0.137467423387701837E+01    0.106085220193917475E+02    0.571650507695428587E+02   -0.964003465877465615E+01
    0.102086235438027950E+01    0.729840036092949007E+00    0.111889541000795578E+02    0.507410610415133533E+03   -0.960909884891535881E+01
    0.102127009461682672E+01    0.965849233342066404E+00    0.110914886232517613E+02    0.131146072731241475E+03   -0.951513856616059428E+01
    0.102799486566640441E+01    0.912924873105285251E+00    0.100624495559613667E+02    0.205294490693636817E+03   -0.945666794101473585E+01
    0.100683433546069501E+01    0.824144269284916686E+00    0.783571334195853897E+01    0.233301314532455308E+03   -0.942625974751397955E+01
    0.100950623301035769E+01    0.648369379765351694E+00    0.124486416109008449E+02    0.842846010279446318E+03   -0.936661999576088178E+01
    0.101816926733882451E+01    0.469628947381173223E+00    0.872314166836577520E+01    0.872844529837556593E+03   -0.931237595544667940E+01
    0.100157909843933024E+01    0.439128054796056877E+00    0.116698196820508358E+02    0.115674435923755027E+04   -0.929451914085502295E+01
    0.998558108901178798E+00    0.723628545324220385E+00    0.565881601974807502E+01    0.978654415864027669E+02   -0.923546909515681591E+01
    0.101113864441686685E+01    0.582563654757422444E+00    0.108327683459632862E+02    0.868514572557665815E+03   -0.915975076381229947E+01
