   0.801321840286254972E+000   0.247719094157218933E+002   0.680242180824279785E+000  -0.846530829049180698E+010  -0.690775511231546968E+001    1
   0.800520539283752441E+000   0.248397186398506165E+002   0.233630633354187012E+002  -0.844139414363548088E+010  -0.690875511231548245E+001    1
   0.801725506782531738E+000   0.238340884447097778E+002   0.270643097162246704E+002  -0.702623497137172699E+010  -0.690975511231547301E+001    1
   0.864871048927307151E+000   0.245561733841896057E+002   0.112257045507431030E+002  -0.663598314077941322E+010  -0.691075511231547601E+001    1
   0.873372220993042014E+000   0.248657256364822388E+002   0.246605229377746582E+002  -0.658672872096802330E+010  -0.691175511231546658E+001    1
   0.849496316909790106E+000   0.243463814258575439E+002   0.242570042610168457E+000  -0.609284566079574680E+010  -0.691275511231547579E+001    1
   0.878335142135620139E+000   0.241529643535614014E+002   0.401017606258392334E+001  -0.589585429723962212E+010  -0.691375511231547435E+001    1
   0.813881635665893555E+000   0.238394469022750854E+002   0.138255912065505981E+002  -0.577886995890076828E+010  -0.691475511231548357E+001    1
   0.883929443359375067E+000   0.248956128954887390E+002   0.210598182678222656E+002  -0.567890849816556358E+010  -0.691575511231552209E+001    1
   0.856024837493896573E+000   0.238648310303688049E+002   0.208875203132629395E+002  -0.558240413009421539E+010  -0.691675511231554463E+001    1
   0.810988044738769620E+000   0.233729958534240723E+002   0.277544832229614258E+002  -0.558155639494397736E+010  -0.691775511231549967E+001    1
   0.884650683403015115E+000   0.245991647243499756E+002   0.818906664848327637E+001  -0.554737538038823414E+010  -0.691875511231549378E+001    1
   0.853224873542785645E+000   0.235282883048057556E+002   0.981919348239898682E+001  -0.523888052406322289E+010  -0.691975511231551454E+001    1
   0.840448451042175360E+000   0.242518588900566101E+002   0.896325230598449707E+001  -0.522156006443298149E+010  -0.692075511231548113E+001    1
   0.832612729072570890E+000   0.244789540767669678E+002   0.246292108297348022E+002  -0.521926480501474762E+010  -0.692175511231547080E+001    1
   0.932366609573364258E+000   0.237316042184829712E+002   0.148451972007751465E+002  -0.520956420569094086E+010  -0.692275511231549334E+001    1
   0.886121106147766180E+000   0.244572937488555908E+002   0.127977168560028076E+002  -0.513479815125090981E+010  -0.692375511231548746E+001    1
   0.100167918205261230E+001   0.248893767595291138E+002   0.132196873426437378E+002  -0.503984510493861485E+010  -0.692475511231548957E+001    1
   0.936197829246520952E+000   0.233787715435028076E+002   0.232779657840728760E+002  -0.500605056365596867E+010  -0.692575511231552365E+001    1
   0.853746724128723211E+000   0.231867611408233643E+002   0.184738719463348389E+002  -0.487813428644669437E+010  -0.692675511231553909E+001    1
   0.927892565727233887E+000   0.238604173064231873E+002   0.251223546266555786E+002  -0.485462525385755253E+010  -0.692775511231552343E+001    1
   0.823980617523193404E+000   0.232969328761100769E+002   0.482595562934875488E+000  -0.481357462949854660E+010  -0.692875511231550334E+001    1
   0.886491847038269110E+000   0.239956825971603394E+002   0.940582752227783203E+001  -0.479322619845806980E+010  -0.692975511231548769E+001    1
   0.879198575019836448E+000   0.229640439152717590E+002   0.324594140052795410E+001  -0.478183855627086258E+010  -0.693075511231546315E+001    1
   0.812862300872802757E+000   0.224854588508605957E+002   0.567813813686370850E+001  -0.474065406291146564E+010  -0.693175511231550789E+001    1
   0.932273650169372581E+000   0.231362432241439819E+002   0.193192988634109497E+002  -0.467470762510981655E+010  -0.693275511231550912E+001    1
   0.869456863403320401E+000   0.222074702382087708E+002   0.158976137638092041E+001  -0.464196907609581661E+010  -0.693375511231550057E+001    1
   0.100585553646087655E+001   0.243470191955566406E+002   0.920753002166748047E+001  -0.446709123247504139E+010  -0.693475511231554709E+001    1
   0.860914778709411688E+000   0.223191320896148682E+002   0.255357563495635986E+002  -0.440548588470313168E+010  -0.693575511231551811E+001    1
   0.885441946983337447E+000   0.234137549996376038E+002   0.114711374044418335E+002  -0.440260059184287643E+010  -0.693675511231548558E+001    1
   0.829045009613037176E+000   0.232977345585823059E+002   0.237790542840957642E+002  -0.434773853369436932E+010  -0.693775511231549125E+001    1
   0.828998923301696777E+000   0.229247570037841797E+002   0.209506094455718994E+001  -0.432010010376078510E+010  -0.693875511231549424E+001    1
   0.824871730804443426E+000   0.226403400301933289E+002   0.815230250358581543E+001  -0.408845720786050081E+010  -0.693975511231547948E+001    1
   0.100383679866790776E+001   0.235267966985702515E+002   0.173386162519454956E+002  -0.401720600127124023E+010  -0.694075511231545761E+001    1
   0.889262342453002952E+000   0.235160693526268005E+002   0.213540029525756836E+002  -0.398247336530652571E+010  -0.694175511231546682E+001    1
   0.954677844047546409E+000   0.245756492018699646E+002   0.287138038873672485E+002  -0.396423268393365717E+010  -0.694275511231551334E+001    1
   0.896600294113159224E+000   0.247740954160690308E+002   0.184882289171218872E+002  -0.395632940543131256E+010  -0.694375511231550835E+001    1
   0.948593187332153365E+000   0.230171114206314087E+002   0.238755315542221069E+002  -0.393824900942018747E+010  -0.694475511231550335E+001    1
   0.948196697235107466E+000   0.226237818598747253E+002   0.576107740402221680E+001  -0.383073287544583845E+010  -0.694575511231551523E+001    1
