    0.100579768533676939E+01    0.133616159717891025E+01    0.143069604842263853E+02    0.659926938566588888E+02   -0.151075727413410146E+02
    0.101121725269110851E+01    0.802447401931809301E+00    0.167539593852330491E+02    0.864835885336354977E+03   -0.138037650440309836E+02
    0.102938304918211654E+01    0.731493779317218040E+00    0.936389983608158616E+01    0.189693228287054581E+03   -0.129566860037008755E+02
    0.977815432448845501E+00    0.794488773974907914E+00    0.118328611593695285E+02    0.313494375794853113E+03   -0.120617185327718435E+02
    0.101267537132284491E+01    0.340007661080714174E+00    0.907556237178459391E+01    0.122492409605544799E+04   -0.117263310783411470E+02
    0.994993813222416534E+00    0.667648787419001577E+00    0.135549144416225538E+02    0.570749509445724698E+03   -0.114152708645527348E+02
    0.102436786448425288E+01    0.408822374207094996E+00    0.998917410870047995E+01    0.103274152671956358E+04   -0.113719379607683226E+02
    0.976032259037491023E+00    0.421082692927407853E+00    0.935928058744416091E+01    0.774043543498564532E+03   -0.112748852973539844E+02
    0.100818985199341604E+01    0.900603533442449367E+00    0.110440633052789838E+02    0.335463243651174935E+03   -0.111146460009766468E+02
    0.102535419580261955E+01    0.521939333922196158E+00    0.101087647941036280E+02    0.598662085269406589E+03   -0.110903122790213509E+02
    0.990505544310788522E+00    0.560984820624637170E+00    0.127391394711118267E+02    0.108942696713061196E+04   -0.106282024283507948E+02
    0.995796319125591967E+00    0.554281078076316658E+00    0.137069062864397857E+02    0.109893980488314401E+04   -0.105374852310776532E+02
    0.982275438832244996E+00    0.542617761458815018E+00    0.873053080884988475E+01    0.652607200262725655E+03   -0.102889364265604932E+02
    0.979684150855719693E+00    0.505153197535839316E+00    0.987448512771736198E+01    0.544543220127239692E+03   -0.102887887055185505E+02
    0.100860232293685104E+01    0.997089907166437195E+00    0.644064985449590743E+01    0.930408657867478723E+02   -0.102386687692997604E+02
    0.101593133235759403E+01    0.119218655180757649E+01    0.119226487292964212E+02    0.691018649330744665E+02   -0.100444471177048147E+02
    0.102150141371885184E+01    0.987626190908346246E+00    0.625625735005775852E+01    0.187656139789928602E+02   -0.100302672678950540E+02
    0.100545437140612259E+01    0.887650347707558574E+00    0.115531867041010781E+02    0.157089227916983646E+03   -0.100108731456086311E+02
    0.100618104097855565E+01    0.592317662372858766E+00    0.136850719654713480E+02    0.899433561722766399E+03   -0.995413285498953826E+01
    0.101313148055698954E+01    0.695354819955718573E+00    0.123327820673931861E+02    0.695871588833825399E+03   -0.988116665413762441E+01
    0.993758744586317633E+00    0.946597332878612585E+00    0.130310662823433567E+02    0.257737156349579891E+03   -0.981769949277607346E+01
    0.990061553477047385E+00    0.662099191715315172E+00    0.128597428987963660E+02    0.583594817884182476E+03   -0.967152717353546443E+01
    0.814947601175694980E+00    0.170404641119491873E+01    0.102445036237180123E+02   -0.134448344683691744E+03   -0.965608867617809352E+01
    0.985968393796738840E+00    0.490776315987562550E+00    0.982392099089033444E+01    0.100724476331142932E+04   -0.965458786748587627E+01
    0.102249103197633850E+01    0.713128688666594956E+00    0.118805175524456086E+02    0.524957246459871612E+03   -0.957122671330360220E+01
