4.000000e+00 1.805122e+00
1.200000e+01 2.879637e-01
2.000000e+01 1.081600e-01
2.800000e+01 4.926669e-02
3.600000e+01 2.528187e-02
4.400000e+01 1.343262e-02
5.200000e+01 1.019653e-02
6.000000e+01 7.246754e-03
6.800000e+01 5.087830e-03
7.600000e+01 3.010876e-03
8.400000e+01 6.332845e-04
9.200000e+01 1.260321e-03
1.000000e+02 1.291241e-03
1.080000e+02 1.800125e-03
1.160000e+02 4.692455e-04
1.240000e+02 4.563135e-04
1.320000e+02 -6.462433e-04
1.400000e+02 -3.978848e-04
1.480000e+02 -1.021234e-03
1.560000e+02 -1.210479e-03
1.640000e+02 -6.123569e-04
1.720000e+02 -4.080525e-04
1.800000e+02 -1.352407e-05
1.880000e+02 -8.738600e-04
1.960000e+02 -1.311044e-03
