4.000000e+00 1.908085e+00
1.200000e+01 2.857543e-01
2.000000e+01 1.067153e-01
2.800000e+01 5.189699e-02
3.600000e+01 2.631425e-02
4.400000e+01 1.442684e-02
5.200000e+01 9.106066e-03
6.000000e+01 6.861508e-03
6.800000e+01 4.102108e-03
7.600000e+01 2.643524e-03
8.400000e+01 2.518986e-03
9.200000e+01 1.250947e-03
1.000000e+02 2.340442e-03
1.080000e+02 2.830717e-03
1.160000e+02 8.313158e-04
1.240000e+02 7.538823e-04
1.320000e+02 -6.836734e-05
1.400000e+02 -2.527457e-04
1.480000e+02 -7.885692e-04
1.560000e+02 3.831041e-05
1.640000e+02 -6.463768e-04
1.720000e+02 -3.971355e-04
1.800000e+02 -9.200494e-04
1.880000e+02 -1.013595e-03
1.960000e+02 -6.279919e-04
