    0.100020318853002865E+01    0.136428784472886022E+01    0.243735018408067461E+02    0.804384119508314825E+03   -0.134398167797308030E+02
    0.101554131863609776E+01    0.784800262577265428E+00    0.127247642051730292E+02    0.160769903183843098E+03   -0.132144250064903730E+02
    0.987225188748653837E+00    0.153905861120562926E+01    0.203655758860698803E+02    0.539631667012611160E+03   -0.115331037943857293E+02
    0.998489268588399703E+00    0.114976892475112757E+01    0.224913235341088793E+02    0.864680625298789437E+03   -0.113500193293287097E+02
    0.101272334979908218E+01    0.209127184960643797E+01    0.232759596776552726E+02    0.521437126270328918E+03   -0.113274324455932955E+02
    0.101827542865245380E+01    0.200105424989538339E+01    0.245332784265951993E+02    0.586356913948059628E+03   -0.112548230115409620E+02
    0.972553579771935461E+00    0.136117119260175268E+01    0.158308167258235901E+02    0.128891197752376229E+03   -0.111874889690660471E+02
    0.100234738781824428E+01    0.147653518184869270E+01    0.241849511975416647E+02    0.804914368691684103E+03   -0.108873278084837111E+02
    0.990684819678154138E+00    0.998399958136209187E+00    0.213240718898857686E+02    0.995791024235446230E+03   -0.105515239272188968E+02
    0.103743298092371394E+01    0.877309498060814485E+00    0.152522183388507546E+02    0.591634127868979931E+03   -0.104905238806917520E+02
    0.977593595347617805E+00    0.821049399777279310E+00    0.156846959645113557E+02    0.419661805179505791E+03   -0.104792764056393448E+02
    0.101004253060864047E+01    0.221696320960502202E+01    0.249712855680969774E+02    0.482271433034154597E+03   -0.104575425462972937E+02
    0.965831999443140243E+00    0.753374887966666851E+00    0.963947598467317057E+01    0.152160432014307844E+03   -0.102804774471755067E+02
    0.998313888488627232E+00    0.221874923000035773E+01    0.252675715325390691E+02    0.546708560192986624E+03   -0.101361497036170167E+02
    0.967056674571655783E+00    0.529952993807506156E+00    0.114155609959976747E+02    0.985469801457027870E+03   -0.100370892256444275E+02
    0.999722876960802198E+00    0.172028264748535431E+01    0.229863720517243273E+02    0.371015762160759095E+03   -0.998407198963266929E+01
    0.102875579879201084E+01    0.839309756811233099E+00    0.167411434392635314E+02    0.656671099652656494E+03   -0.997902651251010120E+01
    0.101868644345285064E+01    0.208021082251941136E+01    0.159269668814964422E+02   -0.178452592422104317E+01   -0.996138148573358961E+01
    0.975312079330099557E+00    0.749375895584324825E+00    0.140508523203190059E+02    0.384091656322278368E+03   -0.993896238283413958E+01
    0.100062198033074967E+01    0.185956702063617918E+01    0.251469271315462599E+02    0.787457106627618259E+03   -0.982375516242435509E+01
    0.983430699290183341E+00    0.183648006769857064E+01    0.244879792799898119E+02    0.686992792253656489E+03   -0.980965784230978066E+01
    0.102419214616694321E+01    0.100670349785021629E+01    0.116644157244222004E+02    0.654069159986222530E+02   -0.972330852381086075E+01
    0.995613543628596886E+00    0.172818866862686882E+01    0.245464092030174079E+02    0.673765654047524322E+03   -0.970298169407524291E+01
    0.965356462464789566E+00    0.547458154446027412E+00    0.990826904579197709E+01    0.517756211009805611E+03   -0.966771458262969041E+01
    0.100960798449802258E+01    0.119093396019874964E+01    0.183869051728697244E+02    0.274917166210284449E+03   -0.966384752523668666E+01
    0.982678509875161588E+00    0.550584595889127559E+00    0.138451571379617491E+02    0.126568538320228117E+04   -0.965953888207168454E+01
    0.101298392718736552E+01    0.714635633530054326E+00    0.743155212386757569E+01    0.280227786779006465E+03   -0.963524312750305434E+01
    0.104818686616277912E+01    0.169826605305864264E+01    0.122683022953006819E+02   -0.820566524642595141E+01   -0.961339558203853706E+01
    0.996947206438810407E+00    0.148692110505102315E+01    0.188266703934674986E+02    0.423368413150917604E+03   -0.956017361546464706E+01
    0.988465628457509293E+00    0.174138459492157072E+01    0.251612690148306513E+02    0.109718591735077052E+04   -0.954504038089893569E+01
    0.101319740144955661E+01    0.125634996059264181E+01    0.174073167483235451E+02    0.538351410151158916E+03   -0.944548240186781207E+01
    0.101357802132884744E+01    0.452198663254687716E+00    0.999134371414236711E+01    0.122974962804799270E+04   -0.944334172801255178E+01
    0.980522989065443884E+00    0.350685626516378635E+00    0.822106710900542303E+01    0.106690997044918004E+04   -0.942858720074934453E+01
    0.988381056660234458E+00    0.126650062700111654E+01    0.197081166468977003E+02    0.386391408933681987E+03   -0.940825911860354225E+01
    0.103269977928111678E+01    0.783646969982323194E+00    0.111103540278855029E+02    0.431395134123177058E+03   -0.938012392559021713E+01
    0.101270755771938958E+01    0.205527040649318060E+01    0.226077236594457638E+02    0.355982100875199421E+03   -0.929701010392275862E+01
    0.100241157270477466E+01    0.189713496376079815E+01    0.241107657638162500E+02    0.483900249146249962E+03   -0.929437295924672569E+01
    0.973702357571924026E+00    0.692073347005503825E+00    0.151268065236819460E+02    0.101301365452259506E+04   -0.923056101001508367E+01
    0.101454129506291446E+01    0.153856130497958032E+01    0.227377239960133224E+02    0.843605109845413381E+03   -0.920629278213739077E+01
    0.995186713471652551E+00    0.759203576374235745E+00    0.161718428057047738E+02    0.590674751839865394E+03   -0.919886954688159086E+01
    0.102191394448226025E+01    0.812705669806863096E+00    0.172630784716916210E+02    0.794701404509172107E+03   -0.917429586371281047E+01
    0.100118441114926626E+01    0.910618517317205556E+00    0.191820094581367933E+02    0.121251756068065333E+04   -0.915213894681946449E+01
    0.988976943633284922E+00    0.150285694987366192E+01    0.199689208496050163E+02    0.300187675383680471E+03   -0.912315732222941378E+01
    0.101980347304549213E+01    0.104922208463036704E+01    0.169956315639223590E+02    0.320626606489361848E+03   -0.911960082686976925E+01
