# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
7.983122050067932	0.019355408869627055	0.25162678630878904	7.489942611357149	8.476301488778715	box1/redshift/nosyst/tpcf_void_mock_nowt_R-15.6-50	500
8.086604099723575	0.019757372405571516	0.2566223611154038	7.583633514309751	8.589574685137398	box1/redshift/nosyst/tpcf_void_mock_nowt_R-loc_scaled2.2-loc_scaled5	500
7.641977054945183	0.01819848523467904	0.23768514299906499	7.176122735006763	8.107831374883602	box1/redshift/smooth/parabola_0.8/tpcf_void_mock_nowt_R-15.6-50	500
7.6942303726472145	0.018319784831899	0.23866480487177436	7.226455950721257	8.162004794573171	box1/redshift/smooth/parabola_0.8/tpcf_void_mock_nowt_R-scaled2.2-50	500
7.688910289843664	0.018482723815754554	0.24100801191212531	7.216543266510298	8.16127731317703	box1/redshift/smooth/parabola_0.8/tpcf_void_mock_nowt_R-loc_scaled2.2-loc_scaled5	500
7.496442972230603	0.01795209306154799	0.2343077105963744	7.037208298161675	7.955677646299531	box1/redshift/smooth/parabola_0.8/tpcf_void_mock_R-15.6-50	500
7.565788340375893	0.018144626684363452	0.23610818775942577	7.103024795912398	8.028551884839388	box1/redshift/smooth/parabola_0.8/tpcf_void_mock_R-scaled2.2-50	500
7.568530465021921	0.018367917731910488	0.23906494271749595	7.0999717873294985	8.037089142714345	box1/redshift/smooth/parabola_0.8/tpcf_void_mock_R-loc_scaled2.2-loc_scaled5	500
