# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
6.650791242946664	0.017195711768854594	0.22270599284784057	6.214295517823661	7.087286968069666	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.4/tpcf_void_mock_nowt_R-scaled0.7-50	500
7.258143882506452	0.018750661348991393	0.2435198353946882	6.7808537756117415	7.735433989401163	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.4/tpcf_void_mock_nowt_R-scaled0.75-50	500
7.901011267450055	0.021517456009298996	0.27583764820941165	7.3603794113793795	8.441643123520732	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.4/tpcf_void_mock_nowt_R-scaled0.8-50	500
8.615171835910012	0.023841024623466822	0.30328100727171764	8.020751984462414	9.209591687357609	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.4/tpcf_void_mock_nowt_R-scaled0.87-50	500
8.991825351334748	0.02515799224515547	0.31694401935922295	8.370626488275306	9.61302421439419	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.4/tpcf_void_mock_nowt_R-scaled0.93-50	500
8.367403760527868	0.022675290047418528	0.28715379094927	7.804592672243155	8.93021484881258	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.4/tpcf_void_mock_nowt_R-scaled1.0-50	500
7.432012356628485	0.019059264105905527	0.24203275936253577	6.957636865199065	7.906387848057905	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.4/tpcf_void_mock_nowt_R-scaled1.07-50	500
6.305056134552878	0.015117397154772227	0.19757779216621132	5.917810777762163	6.692301491343592	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.4/tpcf_void_mock_nowt_R-scaled1.13-50	500
5.060371232408229	0.0128684333542477	0.1683166918944277	4.730476578298226	5.390265886518232	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.4/tpcf_void_mock_nowt_R-scaled1.18-50	500
4.784066867996513	0.011969595110776332	0.1582923873935395	4.473819489678314	5.094314246314712	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.4/tpcf_void_mock_nowt_R-scaled1.19-50	500
3.4156998334342776	0.008611094511529416	0.11750063125909531	3.1854028280057296	3.6459968388628257	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.4/tpcf_void_mock_nowt_R-scaled1.25-50	500
1.9787618171573484	0.005303466725944395	0.07989174193784093	1.822176880297012	2.135346754017685	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.4/tpcf_void_mock_nowt_R-scaled1.33-50	500
