# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
6.798320219687007	0.018831419961976792	0.24099854074359248	6.325971759502857	7.270668679871156	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.45/tpcf_void_mock_nowt_R-scaled0.7-50	500
7.534086633625099	0.020440157005642945	0.2606362294370413	7.02324901086218	8.044924256388018	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.45/tpcf_void_mock_nowt_R-scaled0.75-50	500
8.223996138019404	0.021304200764246772	0.2743809233291668	7.68621941024939	8.761772865789416	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.45/tpcf_void_mock_nowt_R-scaled0.8-50	500
9.14344190166384	0.02505904714243634	0.3191826248130184	8.517855452539363	9.769028350788316	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.45/tpcf_void_mock_nowt_R-scaled0.87-50	500
9.616045979544719	0.024967317914487808	0.31774402153774667	8.993279141027816	10.238812818061621	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.45/tpcf_void_mock_nowt_R-scaled0.93-50	500
9.218361089074818	0.022683867972030924	0.2892374994587257	8.651466007157293	9.785256170992344	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.45/tpcf_void_mock_nowt_R-scaled1.0-50	500
8.238616131682022	0.02183268356725776	0.2766784496974182	7.6963363349767056	8.78089592838734	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.45/tpcf_void_mock_nowt_R-scaled1.07-50	500
6.9721566948418054	0.018054589788529363	0.228546879822208	6.524213041611274	7.420100348072337	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.45/tpcf_void_mock_nowt_R-scaled1.13-50	500
5.640455266461779	0.014443753974411777	0.18608236188630772	5.275740539006467	6.005169993917091	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.45/tpcf_void_mock_nowt_R-scaled1.18-50	500
5.385455049898512	0.01395126191169549	0.17936008796772004	5.033915737217845	5.736994362579179	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.45/tpcf_void_mock_nowt_R-scaled1.19-50	500
3.9640303445119955	0.010499993859713452	0.134896905276717	3.699637268543719	4.228423420480272	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.45/tpcf_void_mock_nowt_R-scaled1.25-50	500
2.48657072801513	0.0064476487484017575	0.08979753985033083	2.3105707840081813	2.6625706720220785	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.45/tpcf_void_mock_nowt_R-scaled1.33-50	500
