# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
6.318966009625594	0.01489216725005349	0.1956013295586712	5.9355944483624485	6.70233757088874	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.35/tpcf_void_mock_nowt_R-scaled0.7-50	491
7.027278521062958	0.016348541137992	0.2163104749605484	6.60331778066153	7.451239261464386	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.35/tpcf_void_mock_nowt_R-scaled0.75-50	500
7.520875907759667	0.01810401576699494	0.2368414307915515	7.05667523336129	7.985076582158044	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.35/tpcf_void_mock_nowt_R-scaled0.8-50	500
8.144792568418346	0.019810298206076382	0.2551889604431081	7.644631396697638	8.644953740139055	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.35/tpcf_void_mock_nowt_R-scaled0.87-50	500
8.200823661581165	0.020767839196000892	0.26750330332657407	7.676526821315586	8.725120501846744	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.35/tpcf_void_mock_nowt_R-scaled0.93-50	500
7.591182145202429	0.02018468044258004	0.2578732710100064	7.0857598214472794	8.096604468957578	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.35/tpcf_void_mock_nowt_R-scaled1.0-50	500
6.43303842075714	0.01838474198033957	0.23112367107568837	5.980044349474109	6.886032492040171	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.35/tpcf_void_mock_nowt_R-scaled1.07-50	500
5.164482865316176	0.012675531665828466	0.1663393355311394	4.838463758462819	5.4905019721695325	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.35/tpcf_void_mock_nowt_R-scaled1.13-50	500
4.081226571865564	0.009505848036571507	0.12823694041319855	3.8298867871680855	4.332566356563042	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.35/tpcf_void_mock_nowt_R-scaled1.18-50	500
3.805895452149005	0.008939857561726772	0.12216514666893094	3.566456164511847	4.0453347397861625	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.35/tpcf_void_mock_nowt_R-scaled1.19-50	500
2.7024939293910695	0.00664687556349941	0.09545993319573651	2.5153958983608264	2.8895919604213125	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.35/tpcf_void_mock_nowt_R-scaled1.25-50	500
1.4985073315103974	0.0035922623321016367	0.06490269724804489	1.3713003824047225	1.6257142806160723	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.35/tpcf_void_mock_nowt_R-scaled1.33-50	500
