# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
7.227697006851133	0.019000830955980597	0.24507407365290118	6.74736064894693	7.708033364755336	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.55/tpcf_void_mock_nowt_R-scaled0.7-50	500
8.05720141248829	0.021388540997783423	0.2740641142350529	7.5200456191327145	8.594357205843865	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.55/tpcf_void_mock_nowt_R-scaled0.75-50	500
8.978749197837002	0.0238945275523772	0.3059108415633761	8.379174965892446	9.578323429781559	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.55/tpcf_void_mock_nowt_R-scaled0.8-50	500
10.192588069943689	0.0275816891616536	0.351858276669996	9.502958520008168	10.88221761987921	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.55/tpcf_void_mock_nowt_R-scaled0.87-50	500
10.755011235836275	0.030693271191699623	0.38461935747178044	10.001171147434649	11.5088513242379	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.55/tpcf_void_mock_nowt_R-scaled0.93-50	500
10.817458978819726	0.029484014328435393	0.37106519117266906	10.090184568204824	11.544733389434628	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.55/tpcf_void_mock_nowt_R-scaled1.0-50	500
9.951327188343116	0.025489704767414523	0.32437875175909026	9.315556517545241	10.587097859140991	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.55/tpcf_void_mock_nowt_R-scaled1.07-50	500
8.619385988365138	0.022863911917655244	0.2888907887502562	8.053170446949267	9.18560152978101	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.55/tpcf_void_mock_nowt_R-scaled1.13-50	500
7.268930192935155	0.0195512217936038	0.24657535896457364	6.785651369889555	7.752209015980755	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.55/tpcf_void_mock_nowt_R-scaled1.18-50	500
7.0171098886810634	0.01936250638933501	0.24231808566660643	6.542175167971823	7.4920446093903035	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.55/tpcf_void_mock_nowt_R-scaled1.19-50	500
5.453191213433496	0.014207995291390496	0.18149803964296615	5.09746159246866	5.808920834398332	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.55/tpcf_void_mock_nowt_R-scaled1.25-50	500
3.3939024327773084	0.008488391973189291	0.11322257275651657	3.17199026793757	3.615814597617047	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.55/tpcf_void_mock_nowt_R-scaled1.33-50	500
