# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
5.609585554139862	0.012738955859461498	0.16914210025964943	5.278073129361486	5.941097978918238	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.3/tpcf_void_mock_nowt_R-scaled0.7-50	500
6.2316381999514	0.014068377068038096	0.18601718812459647	5.867051210721779	6.596225189181021	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.3/tpcf_void_mock_nowt_R-scaled0.75-50	500
6.669686474537724	0.015874404625815686	0.20735740806100017	6.263273422810588	7.07609952626486	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.3/tpcf_void_mock_nowt_R-scaled0.8-50	500
6.997146272351788	0.01837241360705022	0.23643977810129913	6.5337328227606	7.4605597219429765	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.3/tpcf_void_mock_nowt_R-scaled0.87-50	500
6.948344839636866	0.01854754863766317	0.2379466895523711	6.481977897873686	7.4147117814000465	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.3/tpcf_void_mock_nowt_R-scaled0.93-50	500
6.275678116191165	0.01724922516927574	0.21759567596996782	5.84919842809838	6.70215780428395	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.3/tpcf_void_mock_nowt_R-scaled1.0-50	500
5.423454021273037	0.015325614696798162	0.19368772795871722	5.04383305022656	5.803074992319514	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.3/tpcf_void_mock_nowt_R-scaled1.07-50	500
4.21694284484467	0.010630349735731848	0.14104838381334908	3.9404930924929236	4.493392597196417	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.3/tpcf_void_mock_nowt_R-scaled1.13-50	500
3.1808506773741767	0.008021700846551294	0.11268327834854316	2.95999551015113	3.4017058445972235	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.3/tpcf_void_mock_nowt_R-scaled1.18-50	500
3.0131195580049708	0.0078015271901863414	0.1112632286846844	2.7950476369793456	3.231191479030596	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.3/tpcf_void_mock_nowt_R-scaled1.19-50	500
1.9839081554635378	0.005053431313801093	0.08159134346455589	1.8239920608227709	2.1438242501043048	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.3/tpcf_void_mock_nowt_R-scaled1.25-50	500
1.0256990845455425	0.002645600147270999	0.056175068140920416	0.915597974160255	1.1358001949308298	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.3/tpcf_void_mock_nowt_R-scaled1.33-50	500
