# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
2.727394461099621	0.007321983633404194	0.10071729024178513	2.5299921996052546	2.9247967225939875	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled0.7-50	500
2.930532202142809	0.00759944143946889	0.10492147971335992	2.7248898806999735	3.1361745235856446	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled0.75-50	500
3.0146373462590415	0.007697644959386185	0.10622343806510998	2.8064432333374048	3.222831459180678	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled0.8-50	500
2.9148901283658004	0.006966418959696519	0.10108696877853972	2.716763310253538	3.113016946478063	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled0.87-50	500
2.4418970636907105	0.005490439858982121	0.0823951330264947	2.2804055704573942	2.6033885569240267	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled0.93-50	500
1.7047679489981118	0.0040785034743962	0.0679764319170376	1.571536590643179	1.8379993073530445	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.0-50	500
0.9989913059536653	0.002206906289282662	0.04900374606741686	0.9029457285539819	1.0950368833533486	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.07-50	500
0.5169576529284923	0.0010488072468070042	0.04564125001802148	0.42750244668378207	0.6064128591732024	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.13-50	500
0.1991219327813606	0.00036984291151370696	0.0448002944002936	0.11131496925999367	0.2869288963027275	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.18-50	500
0.15055629543765628	0.00024810649731002443	0.04474749872965848	0.06285280952927383	0.23825978134603873	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.19-50	500
0.008704466998940584	-8.21475592943429e-05	0.04556369586464	-0.08059873589829042	0.09800766989617157	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.25-50	484
-0.08836614310173026	-0.00020189418774180234	0.05368342619482914	-0.1935837250103095	0.016851438806848973	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.1/tpcf_void_mock_nowt_R-scaled1.33-50	349
