# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
5.215833273823634	0.011665733521271981	0.15778461690824125	4.906581107369031	5.525085440278237	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.25/tpcf_void_mock_nowt_R-scaled0.7-50	500
5.730310408082583	0.013706147014242553	0.1813475515712691	5.374875738318376	6.0857450778467905	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.25/tpcf_void_mock_nowt_R-scaled0.75-50	500
6.1728297239112875	0.014460411112119154	0.19054932448786513	5.799359910636635	6.54629953718594	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.25/tpcf_void_mock_nowt_R-scaled0.8-50	500
6.473580129213336	0.014997045927096941	0.19839715557938795	6.084728849642546	6.8624314087841265	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.25/tpcf_void_mock_nowt_R-scaled0.87-50	500
6.220789854090671	0.0150066089985188	0.1965053364241649	5.835646471929381	6.605933236251961	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.25/tpcf_void_mock_nowt_R-scaled0.93-50	500
5.599888982394688	0.013866345781852196	0.18019995404194855	5.2467035624566964	5.95307440233268	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.25/tpcf_void_mock_nowt_R-scaled1.0-50	500
4.522251358265932	0.010419644159290087	0.14215487698485146	4.243632919148902	4.800869797382963	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.25/tpcf_void_mock_nowt_R-scaled1.07-50	500
3.233755055850299	0.00759627988574163	0.10736389217293305	3.0233256939513082	3.4441844177492897	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.25/tpcf_void_mock_nowt_R-scaled1.13-50	500
2.330252560465164	0.005624962921175314	0.08457765799037695	2.1644833969072788	2.496021724023049	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.25/tpcf_void_mock_nowt_R-scaled1.18-50	500
2.1823496392437143	0.0052629258003231705	0.08025773555063284	2.025047368083734	2.3396519104036946	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.25/tpcf_void_mock_nowt_R-scaled1.19-50	500
1.3857810235552028	0.003163536902073716	0.05747161133176737	1.2731387352114547	1.498423311898951	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.25/tpcf_void_mock_nowt_R-scaled1.25-50	500
0.6754941674533725	0.0014752463559505324	0.047009437094255466	0.5833573638151306	0.7676309710916145	/home/astro/dforero/scratch/projects/baosystematics/patchy_recon/box1/redshift/smooth/flat_0.25/tpcf_void_mock_nowt_R-scaled1.33-50	500
