4.000000e+00 1.814373e+00 4.066105e-02
1.200000e+01 2.895376e-01 5.062637e-03
2.000000e+01 1.064293e-01 3.150144e-03
2.800000e+01 4.923768e-02 2.280645e-03
3.600000e+01 2.553410e-02 1.796384e-03
4.400000e+01 1.402728e-02 1.489702e-03
5.200000e+01 8.003954e-03 1.356811e-03
6.000000e+01 4.592535e-03 1.182475e-03
6.800000e+01 2.679752e-03 1.025105e-03
7.600000e+01 1.575905e-03 9.332130e-04
8.400000e+01 1.078861e-03 8.391249e-04
9.200000e+01 1.126686e-03 7.394277e-04
1.000000e+02 1.258722e-03 6.792635e-04
1.080000e+02 9.245797e-04 6.787832e-04
1.160000e+02 3.081981e-04 6.220781e-04
1.240000e+02 -1.461708e-04 5.922918e-04
1.320000e+02 -4.004609e-04 5.548565e-04
1.400000e+02 -4.637594e-04 5.523237e-04
1.480000e+02 -4.512609e-04 5.205899e-04
1.560000e+02 -3.928430e-04 5.015919e-04
1.640000e+02 -3.445741e-04 4.698675e-04
1.720000e+02 -2.993995e-04 4.645910e-04
1.800000e+02 -2.546505e-04 4.623010e-04
1.880000e+02 -2.160744e-04 4.219092e-04
1.960000e+02 -1.787757e-04 4.087205e-04
