# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
7.983122050068818	0.019355408868740653	0.25162678630878904	7.489942611358035	8.476301488779601	box1/redshift/nosyst/tpcf_void_mock_nowt_R-15.6-50	500
8.086604099723575	0.019757372405571516	0.2566223611154033	7.583633514309752	8.589574685137396	box1/redshift/nosyst/tpcf_void_mock_nowt_R-loc_scaled2.2-loc_scaled5	500
6.591333992688277	0.15087425997729476	0.6803111413675935	5.257948657326456	7.924719328050098	box1/redshift/radialgauss/tpcf_void_mock_nowt_R-15.6-50	58
6.355192869145685	0.013990132898931584	0.1866555982259627	5.98935461911002	6.72103111918135	box1/redshift/radialgauss/tpcf_void_mock_nowt_R-scaled2.2-50	500
6.479530549237082	0.03128463849609364	0.2977396353936894	5.895971587095364	7.0630895113788	box1/redshift/radialgauss/tpcf_void_mock_nowt_R-loc_scaled2.2-loc_scaled5	260
