     3538943 CATALPTCICz0.466G960S1090249413_zspace.radialgauss.sigma0.235.dat
     3537658 CATALPTCICz0.466G960S109224375_zspace.radialgauss.sigma0.235.dat
     3536901 CATALPTCICz0.466G960S1093443331_zspace.radialgauss.sigma0.235.dat
     3536210 CATALPTCICz0.466G960S110218404_zspace.radialgauss.sigma0.235.dat
     3539852 CATALPTCICz0.466G960S1106086967_zspace.radialgauss.sigma0.235.dat
     3537330 CATALPTCICz0.466G960S1125987812_zspace.radialgauss.sigma0.235.dat
     3532822 CATALPTCICz0.466G960S1127858495_zspace.radialgauss.sigma0.235.dat
     3540220 CATALPTCICz0.466G960S1133045298_zspace.radialgauss.sigma0.235.dat
     3540602 CATALPTCICz0.466G960S1137451315_zspace.radialgauss.sigma0.235.dat
     3533804 CATALPTCICz0.466G960S1141072742_zspace.radialgauss.sigma0.235.dat
     3539161 CATALPTCICz0.466G960S114138117_zspace.radialgauss.sigma0.235.dat
     3535433 CATALPTCICz0.466G960S114530336_zspace.radialgauss.sigma0.235.dat
     3540222 CATALPTCICz0.466G960S1146279901_zspace.radialgauss.sigma0.235.dat
     3537255 CATALPTCICz0.466G960S1158360484_zspace.radialgauss.sigma0.235.dat
     3534849 CATALPTCICz0.466G960S1170957577_zspace.radialgauss.sigma0.235.dat
     3534170 CATALPTCICz0.466G960S1171454456_zspace.radialgauss.sigma0.235.dat
     3535712 CATALPTCICz0.466G960S1171565480_zspace.radialgauss.sigma0.235.dat
     3539159 CATALPTCICz0.466G960S1172037969_zspace.radialgauss.sigma0.235.dat
     3534286 CATALPTCICz0.466G960S1174369739_zspace.radialgauss.sigma0.235.dat
     3541144 CATALPTCICz0.466G960S1181199745_zspace.radialgauss.sigma0.235.dat
     3539661 CATALPTCICz0.466G960S1185626690_zspace.radialgauss.sigma0.235.dat
     3543982 CATALPTCICz0.466G960S1186219234_zspace.radialgauss.sigma0.235.dat
     3539986 CATALPTCICz0.466G960S119474585_zspace.radialgauss.sigma0.235.dat
     3538145 CATALPTCICz0.466G960S1195299096_zspace.radialgauss.sigma0.235.dat
     3537095 CATALPTCICz0.466G960S1199976579_zspace.radialgauss.sigma0.235.dat
     3537895 CATALPTCICz0.466G960S12038904_zspace.radialgauss.sigma0.235.dat
     3538754 CATALPTCICz0.466G960S1204015223_zspace.radialgauss.sigma0.235.dat
     3532557 CATALPTCICz0.466G960S1207029981_zspace.radialgauss.sigma0.235.dat
     3543397 CATALPTCICz0.466G960S120803028_zspace.radialgauss.sigma0.235.dat
     3539744 CATALPTCICz0.466G960S1217214358_zspace.radialgauss.sigma0.235.dat
     3538646 CATALPTCICz0.466G960S1220375783_zspace.radialgauss.sigma0.235.dat
     3532913 CATALPTCICz0.466G960S1227150384_zspace.radialgauss.sigma0.235.dat
     3537942 CATALPTCICz0.466G960S1230019393_zspace.radialgauss.sigma0.235.dat
     3536365 CATALPTCICz0.466G960S1234010326_zspace.radialgauss.sigma0.235.dat
     3536100 CATALPTCICz0.466G960S1234469845_zspace.radialgauss.sigma0.235.dat
     3535074 CATALPTCICz0.466G960S1239671138_zspace.radialgauss.sigma0.235.dat
     3536308 CATALPTCICz0.466G960S1239847718_zspace.radialgauss.sigma0.235.dat
     3534664 CATALPTCICz0.466G960S1244453196_zspace.radialgauss.sigma0.235.dat
     3532240 CATALPTCICz0.466G960S1248755586_zspace.radialgauss.sigma0.235.dat
     3535677 CATALPTCICz0.466G960S1256484261_zspace.radialgauss.sigma0.235.dat
     3538029 CATALPTCICz0.466G960S1258770686_zspace.radialgauss.sigma0.235.dat
     3533254 CATALPTCICz0.466G960S1258809628_zspace.radialgauss.sigma0.235.dat
     3542551 CATALPTCICz0.466G960S1259830409_zspace.radialgauss.sigma0.235.dat
     3533772 CATALPTCICz0.466G960S1263047563_zspace.radialgauss.sigma0.235.dat
     3538628 CATALPTCICz0.466G960S1268113228_zspace.radialgauss.sigma0.235.dat
     3534591 CATALPTCICz0.466G960S1270858461_zspace.radialgauss.sigma0.235.dat
     3541094 CATALPTCICz0.466G960S1280289475_zspace.radialgauss.sigma0.235.dat
     3541478 CATALPTCICz0.466G960S1281268081_zspace.radialgauss.sigma0.235.dat
     3542147 CATALPTCICz0.466G960S128282312_zspace.radialgauss.sigma0.235.dat
     3538243 CATALPTCICz0.466G960S1288612254_zspace.radialgauss.sigma0.235.dat
     3540534 CATALPTCICz0.466G960S1289209941_zspace.radialgauss.sigma0.235.dat
     3535625 CATALPTCICz0.466G960S129085296_zspace.radialgauss.sigma0.235.dat
     3539243 CATALPTCICz0.466G960S1297059670_zspace.radialgauss.sigma0.235.dat
     3531289 CATALPTCICz0.466G960S1298116322_zspace.radialgauss.sigma0.235.dat
     3537498 CATALPTCICz0.466G960S1307519435_zspace.radialgauss.sigma0.235.dat
     3537852 CATALPTCICz0.466G960S1309204403_zspace.radialgauss.sigma0.235.dat
     3541994 CATALPTCICz0.466G960S1314091411_zspace.radialgauss.sigma0.235.dat
     3540293 CATALPTCICz0.466G960S131638539_zspace.radialgauss.sigma0.235.dat
     3539263 CATALPTCICz0.466G960S1319224709_zspace.radialgauss.sigma0.235.dat
     3541050 CATALPTCICz0.466G960S1322514347_zspace.radialgauss.sigma0.235.dat
     3539792 CATALPTCICz0.466G960S1322583197_zspace.radialgauss.sigma0.235.dat
     3538147 CATALPTCICz0.466G960S1322632840_zspace.radialgauss.sigma0.235.dat
     3542141 CATALPTCICz0.466G960S1324434178_zspace.radialgauss.sigma0.235.dat
     3538805 CATALPTCICz0.466G960S1326884166_zspace.radialgauss.sigma0.235.dat
     3539874 CATALPTCICz0.466G960S1333819401_zspace.radialgauss.sigma0.235.dat
     3536020 CATALPTCICz0.466G960S1351095374_zspace.radialgauss.sigma0.235.dat
     3542429 CATALPTCICz0.466G960S135251945_zspace.radialgauss.sigma0.235.dat
     3539804 CATALPTCICz0.466G960S1354772842_zspace.radialgauss.sigma0.235.dat
     3538348 CATALPTCICz0.466G960S1366706407_zspace.radialgauss.sigma0.235.dat
     3537678 CATALPTCICz0.466G960S1371964287_zspace.radialgauss.sigma0.235.dat
     3544171 CATALPTCICz0.466G960S1382842514_zspace.radialgauss.sigma0.235.dat
     3536541 CATALPTCICz0.466G960S1383769323_zspace.radialgauss.sigma0.235.dat
     3535572 CATALPTCICz0.466G960S1388004398_zspace.radialgauss.sigma0.235.dat
     3544224 CATALPTCICz0.466G960S1394568690_zspace.radialgauss.sigma0.235.dat
     3542593 CATALPTCICz0.466G960S1395978271_zspace.radialgauss.sigma0.235.dat
     3534666 CATALPTCICz0.466G960S139648886_zspace.radialgauss.sigma0.235.dat
     3541560 CATALPTCICz0.466G960S1399725380_zspace.radialgauss.sigma0.235.dat
     3538024 CATALPTCICz0.466G960S1402382235_zspace.radialgauss.sigma0.235.dat
     3540910 CATALPTCICz0.466G960S1409783393_zspace.radialgauss.sigma0.235.dat
     3539223 CATALPTCICz0.466G960S1409803201_zspace.radialgauss.sigma0.235.dat
     3544825 CATALPTCICz0.466G960S1412768225_zspace.radialgauss.sigma0.235.dat
     3538434 CATALPTCICz0.466G960S1415001107_zspace.radialgauss.sigma0.235.dat
     3538637 CATALPTCICz0.466G960S1419734074_zspace.radialgauss.sigma0.235.dat
     3540505 CATALPTCICz0.466G960S1428348139_zspace.radialgauss.sigma0.235.dat
     3535511 CATALPTCICz0.466G960S1431773317_zspace.radialgauss.sigma0.235.dat
     3530729 CATALPTCICz0.466G960S1440768444_zspace.radialgauss.sigma0.235.dat
     3537692 CATALPTCICz0.466G960S1448773697_zspace.radialgauss.sigma0.235.dat
     3538072 CATALPTCICz0.466G960S1450112253_zspace.radialgauss.sigma0.235.dat
     3535895 CATALPTCICz0.466G960S1453713702_zspace.radialgauss.sigma0.235.dat
     3539154 CATALPTCICz0.466G960S1456002624_zspace.radialgauss.sigma0.235.dat
     3543283 CATALPTCICz0.466G960S1456666474_zspace.radialgauss.sigma0.235.dat
     3543663 CATALPTCICz0.466G960S1458854362_zspace.radialgauss.sigma0.235.dat
     3540028 CATALPTCICz0.466G960S1460458991_zspace.radialgauss.sigma0.235.dat
     3542353 CATALPTCICz0.466G960S1461404473_zspace.radialgauss.sigma0.235.dat
     3540026 CATALPTCICz0.466G960S1464148224_zspace.radialgauss.sigma0.235.dat
     3542256 CATALPTCICz0.466G960S1464730320_zspace.radialgauss.sigma0.235.dat
     3533495 CATALPTCICz0.466G960S1465045993_zspace.radialgauss.sigma0.235.dat
     3534671 CATALPTCICz0.466G960S1465720003_zspace.radialgauss.sigma0.235.dat
     3538161 CATALPTCICz0.466G960S1475223854_zspace.radialgauss.sigma0.235.dat
     3545983 CATALPTCICz0.466G960S1477629105_zspace.radialgauss.sigma0.235.dat
     3539491 CATALPTCICz0.466G960S1478198992_zspace.radialgauss.sigma0.235.dat
     3536401 CATALPTCICz0.466G960S1483355713_zspace.radialgauss.sigma0.235.dat
     3538474 CATALPTCICz0.466G960S1484324254_zspace.radialgauss.sigma0.235.dat
     3537049 CATALPTCICz0.466G960S1491462483_zspace.radialgauss.sigma0.235.dat
     3537008 CATALPTCICz0.466G960S1493091666_zspace.radialgauss.sigma0.235.dat
     3539809 CATALPTCICz0.466G960S1493867854_zspace.radialgauss.sigma0.235.dat
     3533520 CATALPTCICz0.466G960S1497004141_zspace.radialgauss.sigma0.235.dat
     3535736 CATALPTCICz0.466G960S1500256497_zspace.radialgauss.sigma0.235.dat
     3536218 CATALPTCICz0.466G960S1503770694_zspace.radialgauss.sigma0.235.dat
     3538746 CATALPTCICz0.466G960S1520182503_zspace.radialgauss.sigma0.235.dat
     3534303 CATALPTCICz0.466G960S1524490253_zspace.radialgauss.sigma0.235.dat
     3540025 CATALPTCICz0.466G960S1530445319_zspace.radialgauss.sigma0.235.dat
     3540255 CATALPTCICz0.466G960S1534617702_zspace.radialgauss.sigma0.235.dat
     3535547 CATALPTCICz0.466G960S153701285_zspace.radialgauss.sigma0.235.dat
     3539943 CATALPTCICz0.466G960S1539764651_zspace.radialgauss.sigma0.235.dat
     3539353 CATALPTCICz0.466G960S1541229556_zspace.radialgauss.sigma0.235.dat
     3534240 CATALPTCICz0.466G960S1547631430_zspace.radialgauss.sigma0.235.dat
     3539009 CATALPTCICz0.466G960S154946453_zspace.radialgauss.sigma0.235.dat
     3543467 CATALPTCICz0.466G960S1550262552_zspace.radialgauss.sigma0.235.dat
     3542639 CATALPTCICz0.466G960S15506434_zspace.radialgauss.sigma0.235.dat
     3539525 CATALPTCICz0.466G960S1555553448_zspace.radialgauss.sigma0.235.dat
     3532700 CATALPTCICz0.466G960S1558327320_zspace.radialgauss.sigma0.235.dat
     3538914 CATALPTCICz0.466G960S1560492804_zspace.radialgauss.sigma0.235.dat
     3541391 CATALPTCICz0.466G960S1565417923_zspace.radialgauss.sigma0.235.dat
     3536595 CATALPTCICz0.466G960S1565862370_zspace.radialgauss.sigma0.235.dat
     3534389 CATALPTCICz0.466G960S1568076568_zspace.radialgauss.sigma0.235.dat
     3538334 CATALPTCICz0.466G960S1569188286_zspace.radialgauss.sigma0.235.dat
     3535558 CATALPTCICz0.466G960S1577805580_zspace.radialgauss.sigma0.235.dat
     3535130 CATALPTCICz0.466G960S1579594552_zspace.radialgauss.sigma0.235.dat
     3536473 CATALPTCICz0.466G960S1586223277_zspace.radialgauss.sigma0.235.dat
     3540715 CATALPTCICz0.466G960S1594480644_zspace.radialgauss.sigma0.235.dat
     3540466 CATALPTCICz0.466G960S1601254869_zspace.radialgauss.sigma0.235.dat
     3535967 CATALPTCICz0.466G960S1602453706_zspace.radialgauss.sigma0.235.dat
     3537383 CATALPTCICz0.466G960S1606030092_zspace.radialgauss.sigma0.235.dat
     3539976 CATALPTCICz0.466G960S1612241734_zspace.radialgauss.sigma0.235.dat
     3539845 CATALPTCICz0.466G960S1618016355_zspace.radialgauss.sigma0.235.dat
     3541916 CATALPTCICz0.466G960S1618325649_zspace.radialgauss.sigma0.235.dat
     3539803 CATALPTCICz0.466G960S162548710_zspace.radialgauss.sigma0.235.dat
     3539505 CATALPTCICz0.466G960S1626267889_zspace.radialgauss.sigma0.235.dat
     3545768 CATALPTCICz0.466G960S1626900649_zspace.radialgauss.sigma0.235.dat
     3534151 CATALPTCICz0.466G960S1638675616_zspace.radialgauss.sigma0.235.dat
     3535082 CATALPTCICz0.466G960S1644127019_zspace.radialgauss.sigma0.235.dat
     3539683 CATALPTCICz0.466G960S1644659903_zspace.radialgauss.sigma0.235.dat
     3542810 CATALPTCICz0.466G960S1656249224_zspace.radialgauss.sigma0.235.dat
     3534848 CATALPTCICz0.466G960S1658015962_zspace.radialgauss.sigma0.235.dat
     3544407 CATALPTCICz0.466G960S1658333848_zspace.radialgauss.sigma0.235.dat
     3539230 CATALPTCICz0.466G960S1664538145_zspace.radialgauss.sigma0.235.dat
     3537338 CATALPTCICz0.466G960S1672261505_zspace.radialgauss.sigma0.235.dat
     3538069 CATALPTCICz0.466G960S167373079_zspace.radialgauss.sigma0.235.dat
     3535402 CATALPTCICz0.466G960S1675546508_zspace.radialgauss.sigma0.235.dat
     3536759 CATALPTCICz0.466G960S1679333461_zspace.radialgauss.sigma0.235.dat
     3538881 CATALPTCICz0.466G960S1685847119_zspace.radialgauss.sigma0.235.dat
     3537447 CATALPTCICz0.466G960S1695327302_zspace.radialgauss.sigma0.235.dat
     3536148 CATALPTCICz0.466G960S1697695752_zspace.radialgauss.sigma0.235.dat
     3539948 CATALPTCICz0.466G960S1701633369_zspace.radialgauss.sigma0.235.dat
     3539166 CATALPTCICz0.466G960S1702508998_zspace.radialgauss.sigma0.235.dat
     3533640 CATALPTCICz0.466G960S1704728487_zspace.radialgauss.sigma0.235.dat
     3537908 CATALPTCICz0.466G960S1711891480_zspace.radialgauss.sigma0.235.dat
     3541417 CATALPTCICz0.466G960S1713934780_zspace.radialgauss.sigma0.235.dat
     3542067 CATALPTCICz0.466G960S1715693657_zspace.radialgauss.sigma0.235.dat
     3541826 CATALPTCICz0.466G960S171707647_zspace.radialgauss.sigma0.235.dat
     3543700 CATALPTCICz0.466G960S1723267773_zspace.radialgauss.sigma0.235.dat
     3535750 CATALPTCICz0.466G960S1725903597_zspace.radialgauss.sigma0.235.dat
     3542953 CATALPTCICz0.466G960S1727189069_zspace.radialgauss.sigma0.235.dat
     3535974 CATALPTCICz0.466G960S1737359640_zspace.radialgauss.sigma0.235.dat
     3539083 CATALPTCICz0.466G960S1740263594_zspace.radialgauss.sigma0.235.dat
     3541350 CATALPTCICz0.466G960S174282346_zspace.radialgauss.sigma0.235.dat
     3534535 CATALPTCICz0.466G960S1743301054_zspace.radialgauss.sigma0.235.dat
     3539920 CATALPTCICz0.466G960S1743787751_zspace.radialgauss.sigma0.235.dat
     3533346 CATALPTCICz0.466G960S1744549135_zspace.radialgauss.sigma0.235.dat
     3542375 CATALPTCICz0.466G960S1744581821_zspace.radialgauss.sigma0.235.dat
     3539144 CATALPTCICz0.466G960S1749262205_zspace.radialgauss.sigma0.235.dat
     3537055 CATALPTCICz0.466G960S1756130434_zspace.radialgauss.sigma0.235.dat
     3540009 CATALPTCICz0.466G960S1760383790_zspace.radialgauss.sigma0.235.dat
     3530401 CATALPTCICz0.466G960S1770366598_zspace.radialgauss.sigma0.235.dat
     3542402 CATALPTCICz0.466G960S1770670323_zspace.radialgauss.sigma0.235.dat
     3535115 CATALPTCICz0.466G960S1771711424_zspace.radialgauss.sigma0.235.dat
     3536085 CATALPTCICz0.466G960S1772675197_zspace.radialgauss.sigma0.235.dat
     3542027 CATALPTCICz0.466G960S1782425948_zspace.radialgauss.sigma0.235.dat
     3538451 CATALPTCICz0.466G960S1785443117_zspace.radialgauss.sigma0.235.dat
     3531159 CATALPTCICz0.466G960S1788807700_zspace.radialgauss.sigma0.235.dat
     3534275 CATALPTCICz0.466G960S1790390939_zspace.radialgauss.sigma0.235.dat
     3541138 CATALPTCICz0.466G960S1791254840_zspace.radialgauss.sigma0.235.dat
     3536876 CATALPTCICz0.466G960S1800222736_zspace.radialgauss.sigma0.235.dat
     3541325 CATALPTCICz0.466G960S1802824187_zspace.radialgauss.sigma0.235.dat
     3539201 CATALPTCICz0.466G960S1809776849_zspace.radialgauss.sigma0.235.dat
     3542896 CATALPTCICz0.466G960S1810085583_zspace.radialgauss.sigma0.235.dat
     3538055 CATALPTCICz0.466G960S1812604238_zspace.radialgauss.sigma0.235.dat
     3535310 CATALPTCICz0.466G960S1813530111_zspace.radialgauss.sigma0.235.dat
     3535609 CATALPTCICz0.466G960S1816293269_zspace.radialgauss.sigma0.235.dat
     3542751 CATALPTCICz0.466G960S1820743566_zspace.radialgauss.sigma0.235.dat
     3538132 CATALPTCICz0.466G960S1828307802_zspace.radialgauss.sigma0.235.dat
     3538036 CATALPTCICz0.466G960S1838873437_zspace.radialgauss.sigma0.235.dat
     3532062 CATALPTCICz0.466G960S1839143529_zspace.radialgauss.sigma0.235.dat
     3538486 CATALPTCICz0.466G960S1842441646_zspace.radialgauss.sigma0.235.dat
     3540829 CATALPTCICz0.466G960S1843354749_zspace.radialgauss.sigma0.235.dat
     3527233 CATALPTCICz0.466G960S1848596005_zspace.radialgauss.sigma0.235.dat
     3537681 CATALPTCICz0.466G960S1852228798_zspace.radialgauss.sigma0.235.dat
     3539198 CATALPTCICz0.466G960S1866048529_zspace.radialgauss.sigma0.235.dat
     3539436 CATALPTCICz0.466G960S1866235956_zspace.radialgauss.sigma0.235.dat
     3540428 CATALPTCICz0.466G960S1866291603_zspace.radialgauss.sigma0.235.dat
     3537399 CATALPTCICz0.466G960S1868385901_zspace.radialgauss.sigma0.235.dat
     3529302 CATALPTCICz0.466G960S1871764010_zspace.radialgauss.sigma0.235.dat
     3540937 CATALPTCICz0.466G960S1876527057_zspace.radialgauss.sigma0.235.dat
     3540339 CATALPTCICz0.466G960S1878009263_zspace.radialgauss.sigma0.235.dat
     3544070 CATALPTCICz0.466G960S1879972977_zspace.radialgauss.sigma0.235.dat
     3539546 CATALPTCICz0.466G960S1885563258_zspace.radialgauss.sigma0.235.dat
     3535472 CATALPTCICz0.466G960S1886319023_zspace.radialgauss.sigma0.235.dat
     3545316 CATALPTCICz0.466G960S1888203641_zspace.radialgauss.sigma0.235.dat
     3540205 CATALPTCICz0.466G960S1897253935_zspace.radialgauss.sigma0.235.dat
     3538489 CATALPTCICz0.466G960S1927411616_zspace.radialgauss.sigma0.235.dat
     3538574 CATALPTCICz0.466G960S1928615245_zspace.radialgauss.sigma0.235.dat
     3531505 CATALPTCICz0.466G960S1932672395_zspace.radialgauss.sigma0.235.dat
     3540178 CATALPTCICz0.466G960S1936779850_zspace.radialgauss.sigma0.235.dat
     3532344 CATALPTCICz0.466G960S1941846360_zspace.radialgauss.sigma0.235.dat
     3537839 CATALPTCICz0.466G960S1942615915_zspace.radialgauss.sigma0.235.dat
     3535762 CATALPTCICz0.466G960S1942922759_zspace.radialgauss.sigma0.235.dat
     3536025 CATALPTCICz0.466G960S1947502558_zspace.radialgauss.sigma0.235.dat
     3536251 CATALPTCICz0.466G960S1957637951_zspace.radialgauss.sigma0.235.dat
     3542889 CATALPTCICz0.466G960S1958434590_zspace.radialgauss.sigma0.235.dat
     3533661 CATALPTCICz0.466G960S196817175_zspace.radialgauss.sigma0.235.dat
     3534730 CATALPTCICz0.466G960S1973023524_zspace.radialgauss.sigma0.235.dat
     3541799 CATALPTCICz0.466G960S1974510045_zspace.radialgauss.sigma0.235.dat
     3536201 CATALPTCICz0.466G960S1977078531_zspace.radialgauss.sigma0.235.dat
     3534537 CATALPTCICz0.466G960S1977497246_zspace.radialgauss.sigma0.235.dat
     3540416 CATALPTCICz0.466G960S198021412_zspace.radialgauss.sigma0.235.dat
     3538258 CATALPTCICz0.466G960S1982107903_zspace.radialgauss.sigma0.235.dat
     3538426 CATALPTCICz0.466G960S1984142514_zspace.radialgauss.sigma0.235.dat
     3540474 CATALPTCICz0.466G960S1992528790_zspace.radialgauss.sigma0.235.dat
     3536123 CATALPTCICz0.466G960S1999698595_zspace.radialgauss.sigma0.235.dat
     3536414 CATALPTCICz0.466G960S2004999320_zspace.radialgauss.sigma0.235.dat
     3539597 CATALPTCICz0.466G960S2005020971_zspace.radialgauss.sigma0.235.dat
     3532322 CATALPTCICz0.466G960S2006305047_zspace.radialgauss.sigma0.235.dat
     3534215 CATALPTCICz0.466G960S2007956662_zspace.radialgauss.sigma0.235.dat
     3537929 CATALPTCICz0.466G960S2008417666_zspace.radialgauss.sigma0.235.dat
     3537823 CATALPTCICz0.466G960S2012047352_zspace.radialgauss.sigma0.235.dat
     3539621 CATALPTCICz0.466G960S2018638540_zspace.radialgauss.sigma0.235.dat
     3540342 CATALPTCICz0.466G960S2022666833_zspace.radialgauss.sigma0.235.dat
     3537723 CATALPTCICz0.466G960S2025663482_zspace.radialgauss.sigma0.235.dat
     3538234 CATALPTCICz0.466G960S2029111473_zspace.radialgauss.sigma0.235.dat
     3539612 CATALPTCICz0.466G960S203115444_zspace.radialgauss.sigma0.235.dat
     3542914 CATALPTCICz0.466G960S2038140029_zspace.radialgauss.sigma0.235.dat
     3537660 CATALPTCICz0.466G960S2040572509_zspace.radialgauss.sigma0.235.dat
     3539534 CATALPTCICz0.466G960S2043261601_zspace.radialgauss.sigma0.235.dat
     3542983 CATALPTCICz0.466G960S2043501765_zspace.radialgauss.sigma0.235.dat
     3540432 CATALPTCICz0.466G960S2046505490_zspace.radialgauss.sigma0.235.dat
     3531367 CATALPTCICz0.466G960S205000556_zspace.radialgauss.sigma0.235.dat
     3540970 CATALPTCICz0.466G960S2057798525_zspace.radialgauss.sigma0.235.dat
     3542659 CATALPTCICz0.466G960S2058241144_zspace.radialgauss.sigma0.235.dat
     3537913 CATALPTCICz0.466G960S2059589356_zspace.radialgauss.sigma0.235.dat
     3537619 CATALPTCICz0.466G960S2061966896_zspace.radialgauss.sigma0.235.dat
     3544604 CATALPTCICz0.466G960S2066051570_zspace.radialgauss.sigma0.235.dat
     3547766 CATALPTCICz0.466G960S2072767419_zspace.radialgauss.sigma0.235.dat
     3541891 CATALPTCICz0.466G960S2073007256_zspace.radialgauss.sigma0.235.dat
     3544653 CATALPTCICz0.466G960S2073181707_zspace.radialgauss.sigma0.235.dat
     3542301 CATALPTCICz0.466G960S2075331049_zspace.radialgauss.sigma0.235.dat
     3535741 CATALPTCICz0.466G960S2076269382_zspace.radialgauss.sigma0.235.dat
     3535232 CATALPTCICz0.466G960S2076406554_zspace.radialgauss.sigma0.235.dat
     3533892 CATALPTCICz0.466G960S2078493117_zspace.radialgauss.sigma0.235.dat
     3539513 CATALPTCICz0.466G960S2080767391_zspace.radialgauss.sigma0.235.dat
     3541545 CATALPTCICz0.466G960S2085155739_zspace.radialgauss.sigma0.235.dat
     3535390 CATALPTCICz0.466G960S2085350725_zspace.radialgauss.sigma0.235.dat
     3534440 CATALPTCICz0.466G960S2090208869_zspace.radialgauss.sigma0.235.dat
     3538888 CATALPTCICz0.466G960S2094794961_zspace.radialgauss.sigma0.235.dat
     3540742 CATALPTCICz0.466G960S2102161325_zspace.radialgauss.sigma0.235.dat
     3539794 CATALPTCICz0.466G960S2102329975_zspace.radialgauss.sigma0.235.dat
     3540608 CATALPTCICz0.466G960S2105841094_zspace.radialgauss.sigma0.235.dat
     3539474 CATALPTCICz0.466G960S2111416299_zspace.radialgauss.sigma0.235.dat
     3534229 CATALPTCICz0.466G960S2112032858_zspace.radialgauss.sigma0.235.dat
     3537150 CATALPTCICz0.466G960S2115857497_zspace.radialgauss.sigma0.235.dat
     3536623 CATALPTCICz0.466G960S2116713610_zspace.radialgauss.sigma0.235.dat
     3540080 CATALPTCICz0.466G960S2119737480_zspace.radialgauss.sigma0.235.dat
     3535330 CATALPTCICz0.466G960S2126501065_zspace.radialgauss.sigma0.235.dat
     3532610 CATALPTCICz0.466G960S2134213239_zspace.radialgauss.sigma0.235.dat
     3528879 CATALPTCICz0.466G960S2135743082_zspace.radialgauss.sigma0.235.dat
     3542013 CATALPTCICz0.466G960S2141171720_zspace.radialgauss.sigma0.235.dat
     3533950 CATALPTCICz0.466G960S2142385713_zspace.radialgauss.sigma0.235.dat
     3540065 CATALPTCICz0.466G960S2145237069_zspace.radialgauss.sigma0.235.dat
     3540282 CATALPTCICz0.466G960S216299789_zspace.radialgauss.sigma0.235.dat
     3538261 CATALPTCICz0.466G960S218944817_zspace.radialgauss.sigma0.235.dat
     3539848 CATALPTCICz0.466G960S220034993_zspace.radialgauss.sigma0.235.dat
     3540716 CATALPTCICz0.466G960S231824037_zspace.radialgauss.sigma0.235.dat
     3539693 CATALPTCICz0.466G960S237524283_zspace.radialgauss.sigma0.235.dat
     3534378 CATALPTCICz0.466G960S241248101_zspace.radialgauss.sigma0.235.dat
     3533759 CATALPTCICz0.466G960S246409002_zspace.radialgauss.sigma0.235.dat
     3529906 CATALPTCICz0.466G960S246613418_zspace.radialgauss.sigma0.235.dat
     3537419 CATALPTCICz0.466G960S246847567_zspace.radialgauss.sigma0.235.dat
     3533039 CATALPTCICz0.466G960S254190428_zspace.radialgauss.sigma0.235.dat
     3535557 CATALPTCICz0.466G960S257253385_zspace.radialgauss.sigma0.235.dat
     3537684 CATALPTCICz0.466G960S261201481_zspace.radialgauss.sigma0.235.dat
     3536186 CATALPTCICz0.466G960S262811362_zspace.radialgauss.sigma0.235.dat
     3529533 CATALPTCICz0.466G960S264186893_zspace.radialgauss.sigma0.235.dat
     3532460 CATALPTCICz0.466G960S268880201_zspace.radialgauss.sigma0.235.dat
     3538068 CATALPTCICz0.466G960S272565369_zspace.radialgauss.sigma0.235.dat
     3543828 CATALPTCICz0.466G960S274740355_zspace.radialgauss.sigma0.235.dat
     3535261 CATALPTCICz0.466G960S276290543_zspace.radialgauss.sigma0.235.dat
     3538567 CATALPTCICz0.466G960S277839001_zspace.radialgauss.sigma0.235.dat
