# 1000 files taken into account in cap cbz
# alpha p_of_alpha
# alpha_mean = 1.00196
# alpha_std = 0.05429
# alpha_meanstd = 0.12873
9.974262499999999587e-01 1.310108679469985127e+01 9.877359146298639203e+00
1.000784750000000001e+00 1.399434271252029660e+01 1.023811286927883302e+01
1.004143250000000043e+00 1.578085454816222821e+01 1.032425584085726022e+01
1.007501749999999863e+00 1.339883876730666579e+01 1.011483941736219272e+01
1.010860249999999905e+00 1.399434271252029660e+01 9.627176906066438278e+00
1.014218749999999947e+00 1.161232693166577690e+01 8.913411576418878823e+00
1.017577249999999989e+00 8.039303260383999117e+00 8.050307841873243220e+00
1.020935750000000031e+00 4.466279589102221337e+00 7.124720356704085766e+00
1.024294250000000073e+00 2.382015780854676024e+00 6.218287493957109113e+00
1.027652749999999893e+00 2.679767753461332891e+00 5.394974815168009030e+00
1.031011249999999935e+00 2.679767753461332891e+00 4.694102896084749510e+00
1.034369749999999977e+00 2.977519726068147854e+00 4.129752749110566334e+00
1.037728250000000019e+00 4.168527616495407706e+00 3.695557286356530913e+00
1.041086750000000061e+00 2.679767753461510527e+00 3.372515709946921625e+00
1.044445249999999881e+00 4.466279589102221337e+00 3.137042654618756199e+00
1.047803749999999923e+00 1.786511835640888890e+00 2.967020169071521440e+00
1.051162249999999965e+00 2.977519726068147854e+00 2.844808842479338296e+00
1.054520750000000007e+00 8.932559178204444450e-01 2.757449017467770158e+00
1.057879250000000049e+00 3.275271698674962817e+00 2.695157838865504196e+00
1.061237750000000091e+00 3.275271698675179533e+00 2.649468804492476348e+00
1.064596249999999911e+00 1.488759863034073927e+00 2.612034540729804899e+00
1.067954749999999953e+00 3.870775643888592299e+00 2.574496095599036138e+00
1.071313249999999995e+00 2.382015780854518372e+00 2.529233084697461109e+00
1.074671750000000037e+00 2.084263808247841521e+00 2.470468942441133908e+00
1.078030249999999857e+00 3.275271698674962817e+00 2.395171513803989516e+00
1.081388749999999899e+00 2.977519726068147854e+00 2.303379669597873658e+00
1.084747249999999941e+00 1.191007890427259186e+00 2.197858114755162795e+00
1.088105749999999983e+00 2.977519726068147854e+00 2.083210076158916291e+00
1.091464250000000025e+00 1.191007890427259186e+00 1.964701405082080132e+00
1.094822750000000067e+00 2.977519726068345030e+00 1.847076539293417863e+00
1.098181249999999887e+00 5.955039452136295930e-01 1.733616244467240719e+00
1.101539749999999929e+00 1.488759863034073927e+00 1.625629795775882735e+00
1.104898249999999971e+00 1.191007890427259186e+00 1.522491885316565430e+00
1.108256750000000013e+00 1.191007890427338012e+00 1.422214068861487934e+00
1.111615249999999833e+00 1.786511835640888890e+00 1.322389366763436103e+00
1.114973749999999875e+00 2.679767753461332891e+00 1.221215650399349428e+00
1.118332249999999917e+00 2.977519726068147965e-01 1.118260415659305451e+00
1.121690749999999959e+00 1.191007890427259186e+00 1.014720026380464546e+00
1.125049250000000001e+00 2.977519726068147965e-01 9.131229772175218917e-01
1.128407750000000043e+00 8.932559178204444450e-01 8.166357733319122847e-01
1.131766250000000085e+00 2.977519726068345030e-01 7.282486963002648972e-01
1.135124749999999905e+00 1.191007890427259186e+00 6.501014912949295566e-01
1.138483249999999947e+00 0.000000000000000000e+00 5.830936886599150659e-01
1.141841749999999989e+00 2.977519726068147965e-01 5.267973845053792736e-01
1.145200250000000031e+00 5.955039452136690059e-01 4.796208459619477615e-01
1.148558749999999851e+00 2.977519726068147965e-01 4.391656816178955425e-01
1.151917249999999893e+00 0.000000000000000000e+00 4.027314289776108280e-01
1.155275749999999935e+00 5.955039452136295930e-01 3.678998988633913059e-01
1.158634249999999977e+00 1.191007890427259186e+00 3.330744665561195528e-01
1.161992750000000019e+00 2.977519726068147965e-01 2.978057854341064625e-01
1.165351250000000061e+00 0.000000000000000000e+00 2.627650571957340087e-01
1.168709750000000103e+00 0.000000000000000000e+00 2.293455307305614643e-01
1.172068249999999923e+00 0.000000000000000000e+00 1.990323031385596020e-01
1.175426749999999965e+00 0.000000000000000000e+00 1.727910681741503807e-01
1.178785250000000007e+00 0.000000000000000000e+00 1.507198473938817784e-01
1.182143749999999827e+00 5.955039452136295930e-01 1.320828060996799558e-01
1.185502249999999869e+00 0.000000000000000000e+00 1.156694422544963657e-01
1.188860749999999911e+00 2.977519726068147965e-01 1.002885020984933401e-01
