# SNR	bias	stderr	conf_int_low	conf_int_high	samples_dir	n_samples
9.510159005571177	0.022763849266693725	0.2955191259915229	8.930952161885038	10.089365849257316	box1/redshift/nosyst/tpcf_gal_mock	500
9.359456168353862	0.022806369684682082	0.2947563785040321	8.781744282272504	9.93716805443522	box1/redshift/noise/flat_1.0/tpcf_gal_mock_nowt	500
