1.905089980548972939e-01 9.526638017163606420e-02 3.810464823834985859e-01 3.812063889656324700e-01 9.525581585150300068e-02 0.000000000000000000e+00 2.859550495467126363e-01 1.905426888407467656e-01 1.905153639465151927e-01 3.811640330461798509e-01 4.766328064937476738e-01 9.543463413979202947e-02 6.668094373895149252e-01 1.904925499043965686e-01 0.000000000000000000e+00 1.905350685817031597e-01 3.809983235260642198e-01 1.905091837562060963e-01 1.905305269731873419e-01 1.906268959602817337e-01 2.857958148552032229e-01 5.720353526627613983e-01 3.810274617372694794e-01 1.905039784580074835e-01 3.813143648719954371e-01 4.762727528445325209e-01 9.525655709926117432e-02 1.905146755800510017e-01 3.811918316553831731e-01 4.763465153272603558e-01 2.858239128134673068e-01 3.814843979298374044e-01 2.857611073675976887e-01 2.857750081175708945e-01 4.763353780826210526e-01 1.905254215046641442e-01 4.762701253308962990e-01 2.857338695582615773e-01 2.857769459624032171e-01 1.905040188375766164e-01 3.810331239141564463e-01 2.857266417877391551e-01 3.810005887874393093e-01 9.526317912909784691e-02 3.813933162399614774e-01 9.524639785946718840e-02 2.858817873014971034e-01 4.763071117977752955e-01 3.810125285561777875e-01 9.526134804719743610e-02 0.000000000000000000e+00 2.859210887590058481e-01 1.905690590407680685e-01 3.810540424121934278e-01 9.525955561075752365e-02 0.000000000000000000e+00 2.857980177460399118e-01 9.531727139323969977e-02 2.859800120031690818e-01 2.857543428220896131e-01 6.667801349884160400e-01 0.000000000000000000e+00 1.905125711335520222e-01 0.000000000000000000e+00 1.905284874580219778e-01 9.534298229993777574e-02 9.525576475052220660e-02 1.906294114789968408e-01 1.905338628025039782e-01 3.809858696434791914e-01 2.857530083325899306e-01 0.000000000000000000e+00 1.905205556719706539e-01 2.857873952793970052e-01 3.810318522926323115e-01 0.000000000000000000e+00 2.858971273888932241e-01 2.858335849593098832e-01 1.905932176987360505e-01 9.525674952164805975e-02 9.526781561985969704e-02 1.905001915899937892e-01 9.529496580480484313e-02 9.525642291701341691e-02 1.905132685559471628e-01 0.000000000000000000e+00 2.858756078242971066e-01 5.720858904876522377e-01 9.530971209870719996e-02 9.526212561554973923e-02 0.000000000000000000e+00 1.905029390978470738e-01 3.811118664775091647e-01 3.810377755111103437e-01 0.000000000000000000e+00 5.715826535481881576e-01 2.857514454012778926e-01 2.857597690225240905e-01 2.857483937041943034e-01 9.533894997894740153e-02
1.905089980548972939e-01 1.270218402288480763e-01 2.222771147237075084e-01 2.223703935632856121e-01 2.540155089373413166e-01 1.270087136650074888e-01 1.588639164148403782e-01 2.540569184543290393e-01 1.905153639465151927e-01 1.588183471025749471e-01 5.401838473595806933e-01 2.863039024193760884e-01 4.127867945744615463e-01 9.524627495219828432e-02 2.222595947238781011e-01 1.587792238180859850e-01 3.492484632322255256e-01 3.492668368863778294e-01 2.857957904597810406e-01 4.765672399007043758e-01 1.587754526973350899e-01 1.906784508875871420e-01 9.525686543431738373e-02 2.540053046106766632e-01 6.355239414533257747e-02 1.587575842815108496e-01 2.540174855980297797e-01 3.492769052300935262e-01 3.494258456841012883e-01 3.493207779066576091e-01 3.493403378831266837e-01 2.543229319532249177e-01 2.857611073675976887e-01 2.540222294378408074e-01 2.222898431052231782e-01 1.587711845872201155e-01 2.857620751985377461e-01 2.857338695582615773e-01 1.270119759832903095e-01 2.540053584501021366e-01 3.175276032617970201e-01 1.904844278584927608e-01 4.445006869186791665e-01 1.905263582581956938e-01 2.224794344733108664e-01 1.269951971459562512e-01 2.541171442679974191e-01 1.270152298127400770e-01 2.540083523707851731e-01 1.587689134119957268e-01 1.270790474197246167e-01 3.812281183453411493e-01 2.540920787210240728e-01 3.810540424121934278e-01 2.540254816286867667e-01 1.589085631177455382e-01 1.905320118306932653e-01 2.224069665842259569e-01 3.813066826708920720e-01 1.905028952147264087e-01 2.540114799955870972e-01 2.540291234826077549e-01 4.127772374560294555e-01 3.493081278217077812e-01 2.222832353676922890e-01 1.589049704998962975e-01 2.857672942515666059e-01 2.224009800588296615e-01 2.222895066029212940e-01 5.397299819949289423e-01 2.857530083325899306e-01 3.494196182271169793e-01 3.492876853986128793e-01 2.222790852173087417e-01 4.445371610080710578e-01 1.587944340923110320e-01 2.223644324135835848e-01 1.905557233062065703e-01 2.541242902649814006e-01 3.810269980865922390e-01 1.587796926997661617e-01 3.810003831799875784e-01 4.129448518208210239e-01 1.587607048616890282e-01 1.587610571299559736e-01 1.588033539548652784e-01 1.270558256996875968e-01 4.131731431299710544e-01 2.223893282303168184e-01 9.526212561554973923e-02 3.492996945272575648e-01 2.857544086467705968e-01 9.527796661937729117e-02 9.525944387777758593e-02 3.813419376454030840e-01 4.128096942292470151e-01 3.810019272017038383e-01 2.540086835755769878e-01 2.222487506588178008e-01 3.495761499228071112e-01
2.476616974713664598e-01 2.095860363775993163e-01 2.286278894300991515e-01 1.906031944828162072e-01 4.191255897466131808e-01 3.619748339452713015e-01 3.050187195164935083e-01 1.905426888407467656e-01 2.286184367358182479e-01 3.621058313938708695e-01 2.859796838962485599e-01 1.908692682795840589e-01 1.905169821112899786e-01 1.333447849330776092e-01 3.048131584784614101e-01 2.476955891562141188e-01 3.238485749971545813e-01 2.095601021318267143e-01 1.333713688812311338e-01 2.668776543443944216e-01 1.714774889131219227e-01 1.144070705325522935e-01 1.905137308686347397e-01 1.905039784580075113e-01 2.097229006795975070e-01 1.714581910240317031e-01 2.095644256183745724e-01 1.333602729060356928e-01 2.096555074104607674e-01 1.333770242916328952e-01 2.667689852925694827e-01 3.433359581368536917e-01 2.476596263852513247e-01 3.048266753254089134e-01 2.858012268495725983e-01 1.714728793541977214e-01 2.286096601588301913e-01 1.714403217349569630e-01 2.857769459624032171e-01 1.905040188375766441e-01 1.905165619570782509e-01 2.095328706443420619e-01 1.905002943937196547e-01 2.286316299098348215e-01 1.525573264959846076e-01 9.524639785946718840e-02 1.905878582009981059e-01 3.429411204943981772e-01 3.238606492727510999e-01 3.048363137510318177e-01 1.715567140166282256e-01 2.668596828417388322e-01 2.477397767529984640e-01 1.524216169648773822e-01 2.476748445879695670e-01 2.478973584636830485e-01 2.476916153799012532e-01 9.531727139323969977e-02 3.050453461367136909e-01 1.905028952147264365e-01 1.333560269976832025e-01 1.524174740895646862e-01 1.714613140201968200e-01 3.048507297353085788e-01 1.905284874580219501e-01 2.288231575198506618e-01 4.953299767027154465e-01 2.478182349226958903e-01 2.858007942037559812e-01 2.285915217860875204e-01 2.476526072215779750e-01 2.287110228395674572e-01 3.048328890751530462e-01 1.905249301862646516e-01 3.429286670633691081e-01 2.286639850929279016e-01 3.049569358814860909e-01 1.905557233062065703e-01 1.524745741589888237e-01 1.524107992346369067e-01 2.858034468595790356e-01 2.095502107489931598e-01 2.668259042534535941e-01 1.143077075004161058e-01 3.810265371118943256e-01 2.286768296950059953e-01 2.858756078242971621e-01 3.623210639755130580e-01 2.859291362961215999e-01 2.286291014773193797e-01 2.286325273269322611e-01 1.714526451880623581e-01 2.477227132103809459e-01 2.286226653066661951e-01 2.669393563517821755e-01 3.620023472471858295e-01 1.905009636008519192e-01 2.667091177543557956e-01 2.666985007905813276e-01 2.478812699452632440e-01
2.721557115069961341e-01 2.313612089882589873e-01 2.993936647298917064e-01 1.497596528079270239e-01 2.449435264752934382e-01 1.632969175692953467e-01 9.531834984890422136e-02 2.449834570809601431e-01 1.769071236646212741e-01 3.130990271450763140e-01 3.268339244528555287e-01 2.590368640937211753e-01 2.721671173018427869e-01 1.496727177820258714e-01 2.177236846274724635e-01 2.041447163375391116e-01 3.129629086106955893e-01 1.088623907178320471e-01 2.449678203940980348e-01 3.812537919205634673e-01 2.585771658213742996e-01 2.587778976331540082e-01 2.585543490360043273e-01 2.449336865888668002e-01 2.042755526099975794e-01 2.449402728914738536e-01 3.265939100546097484e-01 1.769064844671902059e-01 1.905959158276915866e-01 3.538574113859648262e-01 2.586025877836132802e-01 4.087332834962543182e-01 2.177227484705506200e-01 2.449500069579179096e-01 1.497054045402523292e-01 2.585702148991870231e-01 2.993697930651348371e-01 1.904892463721743756e-01 2.041263899731451392e-01 2.449337385054556615e-01 1.905165619570782232e-01 2.313025195424555092e-01 3.129647693611108394e-01 2.857895373872935130e-01 6.810594932856454953e-02 2.721325653127633637e-01 2.450415319727118069e-01 1.496965208507293477e-01 2.993669867227111148e-01 2.857840441415923083e-01 2.723122444708384049e-01 3.267669585817210010e-01 2.450173616238446594e-01 2.993996047524377091e-01 2.993871747766665425e-01 1.906902757412946570e-01 3.130168765789960728e-01 1.361675305617709997e-01 1.770352455257713509e-01 2.721469931638949014e-01 2.041163678535967418e-01 1.360870304371113171e-01 1.905125711335520500e-01 3.674540045916666609e-01 1.633101321068759770e-01 2.043063906427237952e-01 2.449433950727713805e-01 4.493407556290640592e-01 2.721912325750057149e-01 1.904929348217395957e-01 2.177165777772114008e-01 1.769787676734748127e-01 2.041291667913971430e-01 2.857873952793970052e-01 2.041242065853387522e-01 2.177752238980265320e-01 2.995112763121738353e-01 2.313890925861080139e-01 1.905932176987360505e-01 2.313378202668595618e-01 1.905356312397193941e-01 2.993574439271331489e-01 2.178170646966967605e-01 1.360806041671620281e-01 1.905132685559471628e-01 1.361171605327416434e-01 3.675543529169534307e-01 3.677695010277764465e-01 2.586977899822052729e-01 2.313508764949064878e-01 2.177452641208878492e-01 2.313249974759571670e-01 2.722227617696494351e-01 2.313443637031741273e-01 2.723870983181450045e-01 3.674459915666923870e-01 2.041081752866270582e-01 2.041141207303743266e-01 1.360706636686639381e-01 2.315374499488722371e-01
2.010928312801693596e-01 1.587773002860601024e-01 1.799386166810965637e-01 2.964938580843807792e-01 3.069354066326207553e-01 2.646014868020988842e-01 2.647731940247339266e-01 2.222998036475378747e-01 2.328521114901852263e-01 2.223456859436049038e-01 3.495307247620815794e-01 3.393231436081494135e-01 2.434383660310927289e-01 2.539900665391954249e-01 2.434271751737712708e-01 2.328761949331927539e-01 2.963320294091610352e-01 2.222607143822404596e-01 1.905305269731873419e-01 2.541691946137090152e-01 2.328706639560914893e-01 2.648311817883154951e-01 2.222660193467405343e-01 1.799204240992292869e-01 2.648016422722190844e-01 2.963474906588202673e-01 2.010971760984402446e-01 2.222671215100595343e-01 1.800072538372642916e-01 2.117095623676712723e-01 2.434796294336943334e-01 3.390972426042999088e-01 2.751773626502792558e-01 2.116851911982006451e-01 2.646307656014561527e-01 2.116949127829601540e-01 1.905080501323584974e-01 3.386475491060877974e-01 2.857769459624032171e-01 3.069231414605401165e-01 2.222693222832579363e-01 2.222318325015749108e-01 2.328336931478795779e-01 3.492983234733587627e-01 2.436679520421976275e-01 2.434074611964161250e-01 3.494110733684965275e-01 2.328612546566901365e-01 2.751757150683506459e-01 2.540302614591931629e-01 1.694387298929661556e-01 2.012037291267078365e-01 2.117433989341867273e-01 2.540360282747956555e-01 1.587659260179292153e-01 1.906902757412946570e-01 2.963831295144117584e-01 2.435885824493903562e-01 1.482859321497913552e-01 2.222533777505141528e-01 2.645952916620698536e-01 2.751982171061584381e-01 2.222646663224773778e-01 2.646273695618998056e-01 2.222832353676922890e-01 1.800922998998824576e-01 3.810230590020887709e-01 3.600777772381051345e-01 2.540451504033386376e-01 2.328246981154595274e-01 2.963364530856488210e-01 1.270616793553152601e-01 2.857808335079559670e-01 2.540332402483528873e-01 2.540212348617548743e-01 2.117259121230813668e-01 3.706073873559726506e-01 3.070064431044439157e-01 2.223587539818586978e-01 2.010975823234792681e-01 1.799503183930682981e-01 4.021670711344313420e-01 3.070615564821489452e-01 1.905128458340268338e-01 1.375929161792951716e-01 2.540853663277844454e-01 2.964635932992710776e-01 1.906952968292174033e-01 3.282890083399914727e-01 2.857863768466492038e-01 1.481877491933820123e-01 2.434204221805823520e-01 2.117288147097272921e-01 2.116876530617279595e-01 2.224494636264851555e-01 2.646215988649019413e-01 2.222511242009938826e-01 2.116739029796474714e-01 1.799156552952334565e-01 2.330507666152047408e-01
2.338064976128284844e-01 1.645510202964622914e-01 1.905232411917492930e-01 2.079307576176177008e-01 2.424693494401894689e-01 2.597905506784243812e-01 2.426285268881198109e-01 1.992037201516898004e-01 1.645359961356267775e-01 2.858730247846348882e-01 2.773136328690895547e-01 3.383591574047171702e-01 1.731972564648090740e-01 2.078100544411599082e-01 2.424650124260488704e-01 2.598205480659588340e-01 3.290440066816008868e-01 2.078282004613157263e-01 2.078514839707498174e-01 2.599457672185659929e-01 2.771353356171667448e-01 2.600160693921642618e-01 2.338123060660517172e-01 2.857559676870112253e-01 1.906571824359977185e-01 3.463801838869327021e-01 3.117487323248547271e-01 2.251537075036966484e-01 2.252497187054537109e-01 1.645560689312353941e-01 1.992106059002954066e-01 2.080823988708204175e-01 1.991668324077195962e-01 1.472174284242031839e-01 2.684799403738409862e-01 2.165061608007546878e-01 2.078269637807547421e-01 3.030510737739137705e-01 2.684571310555908807e-01 3.203931225904698143e-01 2.511354680343304002e-01 2.684098756187852652e-01 1.472047729406015248e-01 1.905263582581956661e-01 1.733605982908915932e-01 2.424453763695528230e-01 2.339032805194067310e-01 2.684640084678369676e-01 3.377156503111575780e-01 3.117644117908279777e-01 1.906185711295869112e-01 2.772568133420663106e-01 2.425424387791593472e-01 2.424889360804867444e-01 2.164989900244489174e-01 2.686999339990970292e-01 2.598163797691271926e-01 2.772866076894245912e-01 2.686478900635830835e-01 1.558660051756852738e-01 2.684439504498817852e-01 2.511424288975781516e-01 2.164915581063091288e-01 2.944580912216049340e-01 2.424908022193006940e-01 1.906859645998755515e-01 2.597884493196059852e-01 2.772791439694499704e-01 2.684795339489828847e-01 1.991517045863641366e-01 2.857530083325899861e-01 2.339090006313757908e-01 3.723810860861244687e-01 1.558840337887620053e-01 1.991757409711487348e-01 2.165378646713332078e-01 2.165887328703736403e-01 2.165405946661438652e-01 2.165832019303818579e-01 3.290687710747842165e-01 2.338391837942010720e-01 4.675913793572575305e-01 3.032112548334699453e-01 1.039160977276510078e-01 2.511311267328394381e-01 2.252120292450816574e-01 3.118642994446877426e-01 2.513710730930592829e-01 1.906194241974143999e-01 2.511456038955401926e-01 2.424890441346251313e-01 2.597767351334278052e-01 2.598489998710289961e-01 1.905188877555551719e-01 2.600058665764111709e-01 1.991878944183080036e-01 2.857514454012778371e-01 2.338034473820651549e-01 2.424531825368921312e-01 2.513481408535885864e-01
2.857634970823459408e-01 2.271736757939013807e-01 2.711292278497970942e-01 3.005665759152101879e-01 3.004221884547402244e-01 3.150793088997300706e-01 2.126332419706324917e-01 3.371139879490135383e-01 2.271529339362296507e-01 3.298534901361171445e-01 3.666406203798058816e-01 2.716216510132542505e-01 2.711203206968357260e-01 1.245528210913362244e-01 2.857623360735576101e-01 2.784743310040277420e-01 2.564411792963893766e-01 2.344728415460998194e-01 1.978586241644637589e-01 2.712767365588624746e-01 2.344991301376026238e-01 2.640163166135822137e-01 2.124960844304003005e-01 2.930830437815499789e-01 2.126560881016897608e-01 2.271454667412386164e-01 2.637873888902617092e-01 3.370644260262440906e-01 3.298775466248508592e-01 2.198522378433509228e-01 2.491798214271253309e-01 2.861132984473780394e-01 1.978346127929522247e-01 2.784474438068639257e-01 2.345035707483672793e-01 2.051812231588690527e-01 2.271442136193505268e-01 2.344483032272915157e-01 1.612075079787915477e-01 2.564477176659685775e-01 2.271543623334394413e-01 2.051370761552999133e-01 2.637696383913041287e-01 2.344939793947023732e-01 1.173517896122958371e-01 2.857391935784015513e-01 2.712211828244972533e-01 2.271618533189389832e-01 2.344692483422632368e-01 2.857840441415923083e-01 2.346074721594915979e-01 1.979453691408502025e-01 2.492056925917736088e-01 2.711346071009838044e-01 3.443999318235079765e-01 2.200272412399553734e-01 2.711417091436788551e-01 1.173135647916796337e-01 2.713143703619808611e-01 2.637732395280827369e-01 2.051631184579741640e-01 2.198328953214874759e-01 3.297332961926862094e-01 2.491568464182810916e-01 1.465603749677092116e-01 1.613496623537408470e-01 1.831841629817734518e-01 2.126251128034964966e-01 2.931290196961599537e-01 2.271261915182280211e-01 2.271370066233407148e-01 1.099572225190228181e-01 2.637976924688824609e-01 2.491479856281922367e-01 2.198260686303648015e-01 2.271981903166911398e-01 2.345822583703739139e-01 2.785045186783018933e-01 2.712288098020474436e-01 3.224074599194242108e-01 1.832073377304994088e-01 3.223849396138356860e-01 2.638937514594595912e-01 1.758580115391016885e-01 2.711150360219248268e-01 2.272109525815764752e-01 3.151961829857635178e-01 1.760264278423545325e-01 2.346085220891254430e-01 3.517370791958759346e-01 2.491508310614005406e-01 2.784273725276226186e-01 2.638466767921217593e-01 3.004336306914523469e-01 1.686704724200821515e-01 2.564793958229049653e-01 2.271357642933234389e-01 2.711054218931638338e-01 1.758451653564272466e-01 1.906778999578947753e-01
2.921137970175091692e-01 2.667458644805809631e-01 2.032247906045325792e-01 2.604910324598488369e-01 3.175193861716766874e-01 3.111713484792683615e-01 2.351185962939637275e-01 1.841912658793885549e-01 2.349689488673687432e-01 3.239894280892529066e-01 2.669143716364986707e-01 2.035938861648896592e-01 2.540226428150533233e-01 1.841427982409166997e-01 2.222595947238781011e-01 1.778327306762562954e-01 2.476489102919417207e-01 2.159104082570335870e-01 2.222856148020518896e-01 2.541691946137089597e-01 2.413386880999493778e-01 3.241533665088981442e-01 2.794201386073309479e-01 2.794058350717443240e-01 1.652362247778646764e-01 2.540121348504173482e-01 3.810262283970446973e-01 2.349680998820629363e-01 2.350682961874863142e-01 3.048617698094466255e-01 2.223074877438079022e-01 1.525937591719349617e-01 3.111620946891619499e-01 1.778155606064885375e-01 2.794500884751376923e-01 2.984898270239738083e-01 1.714572451191226365e-01 2.222374541008700910e-01 2.095697603724290259e-01 3.175066980626277124e-01 2.857748429356173903e-01 2.603287180732734574e-01 2.603504023380835419e-01 2.349825085184413243e-01 2.034097686613128009e-01 1.841430358616365504e-01 2.922347159081970513e-01 2.349781751535691410e-01 1.905062642780888937e-01 2.413287483862335270e-01 2.096804282425456245e-01 1.779064552278258604e-01 3.049104944652288873e-01 2.984923332228848758e-01 3.302331261172927745e-01 2.415410159389732581e-01 3.239044201121785704e-01 2.224069665842259846e-01 2.224288982246870605e-01 2.032030882290415119e-01 2.222600449961386893e-01 2.476783953955425943e-01 1.714613140201968200e-01 2.921486159963374019e-01 1.524227899664175878e-01 1.970421634198714078e-01 2.603657569847606656e-01 2.541725486386624544e-01 3.239075667642567491e-01 2.158919927979715547e-01 2.159022729624013037e-01 3.049480304527565910e-01 2.984822038860873716e-01 2.540332402483528873e-01 2.984749509625619912e-01 2.096086530018505534e-01 1.969513544234597624e-01 3.175928721770109875e-01 2.160056467252341739e-01 1.968639490114059976e-01 1.905356312397193663e-01 2.730502746123244506e-01 3.621208700582583817e-01 1.397094202782863392e-01 2.476672491227313311e-01 2.477332321695898398e-01 2.350532775444220956e-01 2.669734155609043702e-01 3.176990403290240184e-01 1.968750596054694435e-01 2.857906591586653056e-01 2.413037228572729731e-01 1.969077976800464036e-01 2.413239244903698510e-01 2.478722594695119963e-01 3.238968370106399264e-01 2.540012848011358737e-01 2.222575981286298574e-01 2.539985721815060660e-01 2.796609199382457112e-01
2.969699087326340137e-01 2.185522839231650583e-01 1.961268659326831088e-01 2.466629575659974594e-01 3.305937138375692474e-01 2.689596289376628979e-01 2.074575849652621207e-01 2.465846561468487408e-01 3.474103695495276978e-01 2.970837316389342564e-01 3.028020182430867790e-01 1.964830702878070934e-01 2.073273040622861108e-01 2.465197704645132326e-01 2.353336885311650972e-01 2.858026028725547674e-01 3.193662417792008656e-01 1.849059724692588558e-01 2.577765953166652468e-01 2.803336705298261067e-01 2.801919753482384201e-01 2.131112098155385770e-01 1.905137308686347397e-01 3.025651422568354509e-01 2.355176959503501588e-01 2.241283542797800343e-01 2.577530368568243246e-01 2.465484036918307031e-01 2.802881115113111665e-01 2.858079091963562357e-01 2.409887892348841765e-01 2.468428457193065362e-01 2.409358356236607768e-01 2.353441243321171827e-01 2.858012268495726538e-01 2.241475547113695455e-01 2.745557193083990599e-01 2.913364944515607902e-01 2.465526592616812118e-01 2.689468501236375597e-01 2.745679863499068674e-01 2.240993268923444359e-01 2.745445419203606519e-01 1.681114925807609128e-01 2.467839105082103857e-01 2.409173592915934692e-01 2.746707368190854925e-01 1.737120054791886081e-01 2.801562709971895382e-01 3.306129138108616639e-01 2.298635710680312638e-01 2.466770177528677943e-01 2.466187822880528124e-01 2.633755881378395669e-01 3.137961831883777086e-01 1.906902757412946292e-01 2.409669561388179393e-01 1.513862545657336522e-01 2.411204022771817612e-01 2.801513164922447285e-01 2.857629149950354219e-01 1.905218426119558162e-01 2.129258147963228875e-01 2.409665694598946695e-01 2.073398245866709677e-01 2.075111967704527938e-01 2.297344914571417818e-01 1.962361588754379382e-01 3.194244170512566816e-01 2.969448689868293689e-01 2.017080058818282173e-01 2.186208306554688896e-01 2.241418302023184261e-01 2.689763720276677761e-01 2.409466124791645736e-01 2.578074341733990749e-01 2.298388671165611796e-01 1.849511432089652185e-01 2.522557293071506779e-01 2.297368664933865101e-01 1.905356312397193941e-01 2.801473405735203093e-01 3.195184147572868727e-01 1.737028888486715217e-01 1.680999428434827858e-01 2.578219158326047755e-01 3.251134363492006463e-01 3.982166492610128561e-01 2.803226826432564933e-01 1.793169423351524405e-01 1.905271061057768611e-01 2.465332153030962148e-01 2.466017959560353190e-01 1.905188877555551719e-01 1.626311204664219190e-01 3.082063327955916754e-01 2.185158111892124833e-01 1.793002472298190209e-01 1.792931097751807312e-01 3.196658911058824493e-01
2.606965236540699782e-01 2.707570804878077775e-01 2.206058582220254971e-01 2.507936769510739627e-01 2.256058796482965922e-01 2.105670779183018704e-01 2.658880285258907183e-01 2.356712204082920536e-01 2.356374238285846023e-01 2.307045463174246525e-01 3.813062451949981169e-01 3.566241591539596745e-01 2.506802396201183725e-01 2.105443972627541183e-01 1.604279781465586530e-01 2.156054723424535857e-01 2.356173842858554912e-01 2.757369764892456665e-01 2.356561780984159360e-01 1.655444096497183382e-01 2.256282748856867360e-01 2.659462604484768011e-01 1.804866924018644903e-01 2.506631295500098555e-01 2.408301251823129208e-01 2.256028829263574953e-01 2.055536232141951525e-01 2.005417637684747401e-01 2.658311457596750915e-01 2.657512138141557845e-01 2.406938213166040508e-01 1.957617305166270694e-01 2.205875214767420711e-01 2.406526384147965325e-01 2.356606607356125371e-01 3.208849204289080381e-01 1.955214198726837327e-01 2.706952448446688919e-01 2.707360540696451268e-01 3.409019284461897170e-01 2.005437494285033928e-01 2.055226721631106257e-01 2.807372759486394531e-01 2.607202797217414436e-01 2.007333243368218390e-01 2.005187323357204010e-01 2.206806779169451505e-01 2.055641219337766834e-01 2.657061054404923905e-01 3.309078405850016669e-01 2.257325184429318510e-01 3.110018860185677636e-01 2.958835390369820018e-01 2.807766628300372713e-01 2.707376843674161315e-01 2.157811014967281615e-01 3.008400186800420095e-01 2.508349247190518327e-01 2.107221141075982795e-01 2.606881723990993049e-01 3.058164528894238843e-01 2.055630407128997417e-01 1.854990824195112131e-01 3.459654663114521966e-01 2.406675631048698361e-01 2.860289468998132856e-01 2.807538329489075446e-01 2.658778633786008649e-01 3.108710393093485624e-01 2.356096825426779173e-01 1.905020055550599722e-01 2.658264081249358535e-01 2.105753510058623046e-01 2.657321394703164863e-01 2.506788501925212853e-01 2.607571759831633917e-01 2.106610412339212923e-01 2.808189606617781386e-01 2.357337166273840712e-01 2.857702485649442070e-01 2.356624912701792418e-01 3.258555908776209487e-01 3.209935690267110564e-01 1.654453661190233016e-01 2.356348321613030705e-01 2.005937102587772025e-01 2.557834385796342591e-01 2.810246479588467405e-01 3.511410445741844355e-01 3.158691533568228627e-01 2.005548485323966901e-01 2.857544086467706523e-01 2.457168612815519293e-01 3.058329513970753921e-01 1.806356546741382796e-01 3.459579218844296422e-01 1.704482305902359218e-01 2.456531347737487547e-01 2.406302262772162526e-01 2.258027762659280402e-01
