    0.963518168352398785E+00    0.110851230845624782E+01    0.235370817711553038E+02   -0.121930223240335547E+02
    0.936973638838484613E+00    0.113813974894155301E+01    0.121521416400427427E+02   -0.111248370589733110E+02
    0.938477096107129372E+00    0.151415012554071904E+01    0.188079972080024618E+02   -0.100920259116891824E+02
    0.961781261861232140E+00    0.592097256226751689E+00    0.828489870088979252E+01   -0.100214608196248793E+02
    0.984608813196048094E+00    0.907397009102315688E+00    0.164097082275709134E+02   -0.998250538538562715E+01
    0.980241210123518947E+00    0.112358496151285481E+01    0.198802362528916277E+02   -0.982272931223758228E+01
    0.957047730817820241E+00    0.125894487064009142E+01    0.242495198382805768E+02   -0.982150752000190330E+01
    0.993861592188692189E+00    0.557642631198833394E+00    0.592443721355320640E+01   -0.979663132097586242E+01
    0.931666592145665606E+00    0.148379819504772970E+01    0.192216372422179447E+02   -0.975840267059571964E+01
    0.970160460521109824E+00    0.111932439185640731E+01    0.205103992983381715E+02   -0.974227955471417850E+01
    0.920946730619852882E+00    0.166595943681421899E+01    0.275451985629083040E+02   -0.973275847573907882E+01
    0.102122583753259755E+01    0.864787192344345867E+00    0.127960889456202587E+02   -0.965611495037602907E+01
    0.927803278771435536E+00    0.166636859833056850E+01    0.281980447179636364E+02   -0.950202353614956863E+01
    0.931004291744066514E+00    0.121624340399955444E+01    0.281102708018116907E+02   -0.943824938279243675E+01
    0.908677474273242081E+00    0.117145760542028454E+01    0.290788767202508254E+02   -0.934568830348986168E+01
    0.940630331771089234E+00    0.114382253853214300E+01    0.232711622967150404E+02   -0.934487694092518240E+01
    0.934662452010758593E+00    0.794640812541987929E+00    0.102718622294823305E+02   -0.912406172989410713E+01
    0.938269520166917559E+00    0.159868478495893074E+01    0.286497385920609560E+02   -0.903414547198958751E+01
    0.930328735928576456E+00    0.113342316067352744E+01    0.225899408207878878E+02   -0.865947251281518149E+01
    0.928152097242805674E+00    0.148667951225977424E+01    0.208277015980102149E+02   -0.864540276135262076E+01
    0.983606187240012142E+00    0.131938731689964395E+01    0.204628592019662996E+02   -0.858806276741622554E+01
    0.894154959319342968E+00    0.135720757152458171E+01    0.294562731515096310E+02   -0.849889907718974236E+01
    0.923421128143888881E+00    0.109775629164097643E+01    0.155579889648561362E+02   -0.849114925183991787E+01
    0.906517012252143983E+00    0.121088734643488083E+01    0.251974048198138618E+02   -0.848376551491880448E+01
    0.950977688232775620E+00    0.669919695224991729E+00    0.779093371942607327E+01   -0.848204668494417291E+01
    0.900572816860029546E+00    0.127934379796644704E+01    0.255017821381604008E+02   -0.846806969721832203E+01
    0.927513061688870044E+00    0.957746224261820323E+00    0.151186668825248631E+02   -0.845806301746639555E+01
    0.930231719366191312E+00    0.159688513221278350E+01    0.290372339869671272E+02   -0.839914868593927189E+01
    0.958199701595313647E+00    0.139716074253702138E+01    0.235350147151749916E+02   -0.839214678982962425E+01
    0.936179071912371819E+00    0.154097607937890801E+01    0.218298453704652751E+02   -0.839193608002560509E+01
