    0.956297125090779576E+00    0.118177832869835253E+01    0.207288480466204028E+02    0.914660563276354424E+03   -0.124891392391789449E+02
    0.958707337066757592E+00    0.773785534891649807E+00    0.159370950073615276E+02    0.109445681891295362E+04   -0.104505533821019423E+02
    0.986596384318045305E+00    0.114681385802909608E+01    0.175231472418458658E+02    0.361458824637772068E+03   -0.101741045742762832E+02
    0.100734073315923212E+01    0.481896724906014651E+00    0.112576569753378646E+02    0.127448582609222467E+04   -0.980935429603828801E+01
    0.964343232130522532E+00    0.100104426070161723E+01    0.961917574910754780E+01    0.880845164693093921E+02   -0.979366430625351647E+01
    0.969852086390816437E+00    0.155463504617246917E+01    0.212570595782585663E+02    0.624806837352986122E+03   -0.957734520760684660E+01
    0.101263626224829983E+01    0.713345395335343024E+00    0.144641223153912435E+02    0.714821107338029833E+03   -0.942919734843929369E+01
    0.990899461679832894E+00    0.959647199148997876E+00    0.446878985607307122E+01    0.454475014494835250E+02   -0.936734845718873466E+01
    0.971888038626957274E+00    0.170883531046011550E+01    0.215819716027982942E+02    0.589989026833836988E+03   -0.929264422832667414E+01
    0.101828632283977449E+01    0.128977984831976156E+01    0.215577698661270674E+02    0.106376947723379453E+04   -0.920083724951770243E+01
    0.994949396963827670E+00    0.223958116334075186E+01    0.209554536718182014E+02    0.350018033873020840E+03   -0.917474458964544581E+01
    0.958192118669860315E+00    0.827601822440352075E+00    0.116927597425516971E+02    0.362849878428135071E+03   -0.915509447106725460E+01
    0.999068299579950025E+00    0.204177934203081124E+01    0.250542692148694215E+02    0.989633386210816752E+03   -0.914432246776607016E+01
    0.958035565179980786E+00    0.769501030744990100E+00    0.115914508012676301E+02    0.608954063784203072E+03   -0.909383958559367223E+01
    0.980958711979118325E+00    0.696268882517168120E+00    0.960954685881811521E+01    0.282480693691056331E+03   -0.909027095443121880E+01
    0.960393224131073309E+00    0.109362053518712088E+01    0.865992969951867053E+01    0.648841884542057414E+02   -0.902871591502199777E+01
    0.982745032749310243E+00    0.164479741731808149E+01    0.139551402548573513E+02    0.266911359558976073E+02   -0.888871224877587629E+01
    0.102607910095811450E+01    0.868534840048204471E+00    0.170332872884464628E+02    0.106799094430830928E+04   -0.872128744127175715E+01
    0.973378854618885847E+00    0.113788821825519459E+01    0.106674169210097514E+02    0.625341242779063577E+02   -0.870573404990370747E+01
    0.989346903585831106E+00    0.195956131332155969E+01    0.207090404088130633E+02    0.274321777680387868E+03   -0.866797382970287522E+01
    0.100365100903782611E+01    0.170381562683472043E+01    0.448725431605419001E+01    0.461204418817385431E+01   -0.861156888039750434E+01
    0.100070503029152102E+01    0.101830364868459355E+01    0.187707020780846960E+02    0.813205222589553387E+03   -0.858941346202121103E+01
    0.976163643608901621E+00    0.107652186330684829E+01    0.715095525714044289E+01    0.120893233053524000E+03   -0.856948290887517317E+01
    0.975330035234192483E+00    0.146919613636721880E+01    0.174037582775893007E+02    0.236431088083681516E+03   -0.855442523410327205E+01
    0.101748140874587523E+01    0.210697170689269031E+01    0.226621339800457626E+02    0.564614497634414420E+03   -0.851836255934814268E+01
    0.959129490796026385E+00    0.778286126627049435E+00    0.122821091232834476E+02    0.659021303386491354E+03   -0.849941102202084942E+01
    0.100547324861935405E+01    0.121410506400847407E+01    0.174168990520194882E+02    0.352593630411109871E+03   -0.847207737671745775E+01
    0.101262990827674937E+01    0.889140144995854587E+00    0.164252279106266670E+02    0.693631447580634358E+03   -0.846853948316000604E+01
    0.989248777180859018E+00    0.229036438320525004E+01    0.247063709052193232E+02    0.823160621619380208E+03   -0.846776635909218101E+01
    0.809048282327262447E+00    0.250552611310881357E+01    0.137441936331202754E+02   -0.164501228020252256E+03   -0.838403615067274188E+01
    0.102264863690015351E+01    0.895900796711243341E+00    0.140933789096191688E+02    0.101092278043599254E+04   -0.837570145062145066E+01
    0.988595075426119352E+00    0.117683137460161191E+01    0.189507294927984944E+02    0.595857601427329200E+03   -0.835035778646619420E+01
    0.962026301991210420E+00    0.662642949500506839E+00    0.126640396960603692E+02    0.828325179162395671E+03   -0.834982259384642234E+01
    0.965711231797113268E+00    0.859375688379725333E+00    0.125222342263871269E+02    0.346327835046162818E+03   -0.833180776850467275E+01
    0.977720650987177642E+00    0.148370286771950211E+01    0.187830578275419739E+02    0.348221954270131619E+03   -0.833115313443837024E+01
    0.970697362738942027E+00    0.720967934368349272E+00    0.933133283706705541E+01    0.529601453234225573E+03   -0.827682176183877516E+01
    0.970510800331686574E+00    0.120964159538045979E+01    0.156724424900400088E+02    0.273204152818162356E+03   -0.824822124101727461E+01
    0.998360604500639015E+00    0.599651230225141330E+00    0.931261290768000372E+01    0.957377784940997799E+03   -0.823762890252887914E+01
    0.960194144779094261E+00    0.910797671435882972E+00    0.133496436071999813E+02    0.554946493518519219E+03   -0.807041911323156036E+01
    0.979432853760862643E+00    0.101614822789485970E+01    0.870715436117741248E+01    0.243497680054235843E+03   -0.807008231025877976E+01
    0.979685919517671033E+00    0.175764585361159487E+01    0.209552943634688162E+02    0.498128423223061191E+03   -0.801606947453235819E+01
    0.103823294539273303E+01    0.979548202189965855E+00    0.118950503063452881E+02    0.305807662780441206E+03   -0.800528695097791143E+01
    0.103365199213680481E+01    0.135897317129594475E+01    0.142743824790649754E+02    0.340113667182569543E+03   -0.796654962821775658E+01
