4.000000e+00 1.882140e+00 4.150820e-02
1.200000e+01 2.922488e-01 4.932227e-03
2.000000e+01 1.083203e-01 3.107480e-03
2.800000e+01 5.043941e-02 2.295457e-03
3.600000e+01 2.631163e-02 1.857958e-03
4.400000e+01 1.454069e-02 1.542137e-03
5.200000e+01 8.360914e-03 1.341141e-03
6.000000e+01 4.842799e-03 1.206831e-03
6.800000e+01 2.820338e-03 1.041841e-03
7.600000e+01 1.640630e-03 9.346752e-04
8.400000e+01 1.134026e-03 8.580383e-04
9.200000e+01 1.203737e-03 7.547490e-04
1.000000e+02 1.326331e-03 6.911636e-04
1.080000e+02 9.837625e-04 6.733344e-04
1.160000e+02 3.699788e-04 6.323147e-04
1.240000e+02 -9.152934e-05 6.133231e-04
1.320000e+02 -3.470427e-04 5.822599e-04
1.400000e+02 -4.106080e-04 5.610157e-04
1.480000e+02 -4.304004e-04 5.019821e-04
1.560000e+02 -3.971838e-04 4.886465e-04
1.640000e+02 -3.483276e-04 4.747894e-04
1.720000e+02 -3.221373e-04 4.484397e-04
1.800000e+02 -2.660875e-04 4.436343e-04
1.880000e+02 -2.339148e-04 4.207690e-04
1.960000e+02 -2.269046e-04 4.135841e-04
