    0.804577469825744629E+00    0.182133114337921143E+02    0.204099416732788086E+00   -0.148073468114652395E+09   -0.690775511231546968E+01    1
    0.842149472236633390E+00    0.181166255474090576E+02    0.332094430923461914E+00   -0.142434460184492081E+09   -0.690875511231548245E+01    1
    0.815321111679077171E+00    0.175060606002807617E+02    0.101075291633605957E+01   -0.128461218141072229E+09   -0.690975511231547301E+01    1
    0.887157058715820290E+00    0.195874893665313721E+02    0.906120538711547852E+00   -0.125572740459508255E+09   -0.691075511231547601E+01    1
    0.924720120429992631E+00    0.197485244274139404E+02    0.170062541961669922E+01   -0.121194915177438557E+09   -0.691175511231546658E+01    1
    0.821268725395202681E+00    0.175707721710205078E+02    0.213797330856323242E+01   -0.121010062199687779E+09   -0.691275511231547579E+01    1
    0.823561692237854026E+00    0.191326403617858887E+02    0.504844546318054199E+01   -0.115407814872971117E+09   -0.691375511231547435E+01    1
    0.861276006698608487E+00    0.178876864910125732E+02    0.349411964416503906E+00   -0.109599357483839437E+09   -0.691475511231548357E+01    1
    0.115608747005462642E+01    0.198466181755065918E+02    0.369746685028076172E+00   -0.969905952966102660E+08   -0.691575511231552209E+01    1
    0.844291305541992276E+00    0.186901926994323730E+02    0.559720873832702637E+01   -0.934318957667131275E+08   -0.691675511231554463E+01    1
    0.893443894386291571E+00    0.196342921257019043E+02    0.352301478385925293E+01   -0.926337719142278284E+08   -0.691775511231549967E+01    1
    0.871401000022888228E+00    0.197240006923675537E+02    0.481897950172424316E+01   -0.918747773589601517E+08   -0.691875511231549378E+01    1
    0.801313018798828214E+00    0.192723929882049561E+02    0.583454251289367676E+01   -0.909252580053026378E+08   -0.691975511231551454E+01    1
    0.898518133163452193E+00    0.186074745655059814E+02    0.199166774749755859E+01   -0.907213540058168024E+08   -0.692075511231548113E+01    1
    0.101661877632141118E+01    0.190251386165618896E+02    0.771310329437255859E+00   -0.899477737130507231E+08   -0.692175511231547080E+01    1
    0.967061638832092285E+00    0.179775035381317139E+02    0.121155977249145508E+00   -0.859944870994907171E+08   -0.692275511231549334E+01    1
    0.860212254524231001E+00    0.167852556705474854E+02    0.699896812438964844E+00   -0.852645168520583659E+08   -0.692375511231548746E+01    1
    0.102351603507995614E+01    0.185332930088043213E+02    0.506577491760253906E+00   -0.805353381344321817E+08   -0.692475511231548957E+01    1
    0.925847935676574751E+00    0.174978923797607422E+02    0.975183248519897461E+00   -0.793533302522470057E+08   -0.692575511231552365E+01    1
    0.103921811580657963E+01    0.183782458305358887E+02    0.238372087478637695E+00   -0.779308548429420441E+08   -0.692675511231553909E+01    1
    0.969588208198547408E+00    0.179105055332183838E+02    0.198775887489318848E+01   -0.747274849057020396E+08   -0.692775511231552343E+01    1
    0.930471491813659624E+00    0.178374123573303223E+02    0.243591547012329102E+01   -0.740579446248530447E+08   -0.692875511231550334E+01    1
    0.802014493942260764E+00    0.153884994983673096E+02    0.578314065933227539E+00   -0.740091902389100790E+08   -0.692975511231548769E+01    1
    0.114491324424743657E+01    0.185203528404235840E+02    0.875734090805053711E+00   -0.736428861734568328E+08   -0.693075511231546315E+01    1
    0.947833228111267134E+00    0.175043761730194092E+02    0.181131362915039062E+01   -0.725206871708423048E+08   -0.693175511231550789E+01    1
    0.821347141265869163E+00    0.151406610012054443E+02    0.117296338081359863E+01   -0.716324694815902859E+08   -0.693275511231550912E+01    1
    0.106232702732086182E+01    0.187854111194610596E+02    0.246876597404479980E+01   -0.715208856080419719E+08   -0.693375511231550057E+01    1
    0.117964131832122798E+01    0.185886251926422119E+02    0.943784713745117188E+00   -0.706806427361711115E+08   -0.693475511231554709E+01    1
    0.910866045951843284E+00    0.181412303447723389E+02    0.329848408699035645E+01   -0.702546428246771544E+08   -0.693575511231551811E+01    1
    0.869471335411071800E+00    0.190647172927856445E+02    0.577495098114013672E+01   -0.695606859881333411E+08   -0.693675511231548558E+01    1
    0.118640151023864737E+01    0.183375120162963867E+02    0.298820734024047852E+00   -0.690199812941598296E+08   -0.693775511231549125E+01    1
    0.817144465446472235E+00    0.175782942771911621E+02    0.605661392211914062E+01   -0.679961143716572821E+08   -0.693875511231549424E+01    1
    0.946587729454040572E+00    0.182646906375885010E+02    0.344572186470031738E+01   -0.676130270387883633E+08   -0.693975511231547948E+01    1
    0.884036493301391668E+00    0.174771201610565186E+02    0.295229196548461914E+01   -0.669369791420524567E+08   -0.694075511231545761E+01    1
    0.110083777904510494E+01    0.176048648357391357E+02    0.937252044677734375E+00   -0.665180667283861563E+08   -0.694175511231546682E+01    1
    0.939766526222229004E+00    0.179845225811004639E+02    0.329753756523132324E+01   -0.664240260776235536E+08   -0.694275511231551334E+01    1
    0.868286299705505416E+00    0.190062618255615234E+02    0.620468974113464355E+01   -0.645078165346012712E+08   -0.694375511231550835E+01    1
    0.945718955993652299E+00    0.165144491195678711E+02    0.271344184875488281E-01   -0.642968392560379803E+08   -0.694475511231550335E+01    1
    0.100763635635375981E+01    0.188623476028442383E+02    0.361360430717468262E+01   -0.642655254079118520E+08   -0.694575511231551523E+01    1
    0.106116781234741220E+01    0.186784911155700684E+02    0.293516635894775391E+01   -0.641261736165089458E+08   -0.694675511231552090E+01    1
    0.107818191051483159E+01    0.174152672290802002E+02    0.123921513557434082E+01   -0.635350853833057657E+08   -0.694775511231551945E+01    1
    0.950065207481384233E+00    0.187426543235778809E+02    0.435379505157470703E+01   -0.626218505607318431E+08   -0.694875511231547005E+01    1
    0.837948250770568892E+00    0.153420507907867432E+02    0.302599787712097168E+01   -0.622262261780785620E+08   -0.694975511231546506E+01    1
    0.861635684967041016E+00    0.196707487106323242E+02    0.789823055267333984E+01   -0.597015860850929245E+08   -0.695075511231549914E+01    1
    0.116853535175323486E+01    0.184790039062500000E+02    0.218041300773620605E+01   -0.596065404232961610E+08   -0.695175511231552257E+01    1
    0.815913033485412664E+00    0.142205488681793213E+02    0.233874320983886719E+00   -0.573056742138895243E+08   -0.695275511231550336E+01    1
    0.873147988319396995E+00    0.194715213775634766E+02    0.715831398963928223E+01   -0.571333821016226262E+08   -0.695375511231547883E+01    1
    0.872368764877319403E+00    0.157448518276214600E+02    0.151268124580383301E+01   -0.562271195221223906E+08   -0.695475511231550136E+01    1
    0.875841093063354559E+00    0.174167752265930176E+02    0.456696152687072754E+01   -0.559675918598073423E+08   -0.695575511231551680E+01    1
    0.806974124908447332E+00    0.166207385063171387E+02    0.557823538780212402E+01   -0.553819612706238851E+08   -0.695675511231548427E+01    1
    0.875189971923828192E+00    0.176633930206298828E+02    0.513996124267578125E+01   -0.542330294286733121E+08   -0.695775511231548727E+01    1
    0.952132296562194780E+00    0.195874953269958496E+02    0.600000500679016113E+01   -0.533883154649626613E+08   -0.695875511231550270E+01    1
    0.106958835124969487E+01    0.173653662204742432E+02    0.247215509414672852E+01   -0.528505596088026389E+08   -0.695975511231551458E+01    1
    0.116168093681335449E+01    0.175071573257446289E+02    0.177472710609436035E+01   -0.514564340276256949E+08   -0.696075511231551580E+01    1
    0.943659043312072732E+00    0.190752172470092773E+02    0.586090326309204102E+01   -0.511240193500308990E+08   -0.696175511231550104E+01    1
    0.845187473297119185E+00    0.199729537963867188E+02    0.111590623855590820E+02   -0.510138963069084883E+08   -0.696275511231553423E+01    1
    0.105283451080322266E+01    0.197793960571289062E+02    0.496435999870300293E+01   -0.508858764314591438E+08   -0.696375511231550171E+01    1
    0.888198351860046365E+00    0.156916987895965576E+02    0.130442619323730469E+01   -0.501707320645970553E+08   -0.696475511231547362E+01    1
    0.112436354160308838E+01    0.166632282733917236E+02    0.106531739234924316E+01   -0.497345698554813489E+08   -0.696575511231551836E+01    1
